t,neuron
606.8,9150
606.9,150
607,3950
607,10050
607.1,1950
607.2,1050
607.6,10350
608.1,9750
608.5,3150
608.5,4550
608.6,50
608.6,9450
608.7,12450
609.4,2250
610.1,11950
610.2,6450
610.6,6650
611.3,4450
611.3,7550
611.5,5250
611.6,4250
611.9,12150
613.1,10250
613.2,8250
613.4,5550
615.9,8850
616.4,9850
618.7,8050
619.6,8950
620.2,6950
621.2,650
621.7,11550
622.4,9950
623.7,12250
623.8,2450
623.8,2650
624,1850
624,3550
624,6050
624.1,1250
624.1,11150
624.7,5650
624.9,550
624.9,5350
624.9,5750
625,10650
625,11350
625.2,6150
625.6,7250
625.7,6750
625.8,2550
626.4,2950
626.4,6850
626.8,950
626.9,6350
627,11450
627.2,5150
628.1,11850
629.6,1550
629.6,3950
629.9,10550
631.8,4550
631.9,1450
632.2,6450
639.6,10950
665.3,7150
665.7,7850
668.1,1550
669.2,1750
670.5,12350
671.1,2350
671.1,5750
671.5,8450
671.6,3450
672.6,1350
672.6,2050
672.7,8650
672.8,4150
673,10550
673.1,4850
673.1,9050
673.1,9950
673.1,12450
673.2,150
673.2,2450
673.2,11250
673.2,12250
673.4,2850
673.6,9650
674,750
674,1850
674,4350
674,6750
674,8950
674,10850
674.1,1250
674.1,1950
674.1,4950
674.2,950
674.2,3050
674.2,3150
674.2,5350
674.2,6850
674.3,450
674.3,5550
674.3,5650
674.3,11850
674.6,50
674.6,1450
674.6,6450
674.8,9450
674.9,5450
674.9,5950
675.1,3350
675.1,4750
675.1,11450
675.1,11950
675.2,850
675.2,3550
675.2,4250
675.2,6250
675.2,10050
675.3,10950
675.4,10450
675.6,7650
675.6,9850
675.8,2150
675.8,6950
675.9,6550
676,2750
676.2,10150
676.4,11350
676.7,350
676.7,4550
677,1050
677,8250
677.1,650
677.3,6350
677.5,3250
682.2,7550
701.6,7050
708,5750
711.7,1650
716.3,2950
718.2,950
718.5,10250
718.7,3250
718.7,7450
718.8,2550
719.1,2350
719.2,350
719.2,1450
719.2,5550
719.2,7250
719.2,11550
719.3,3350
719.3,4450
719.3,5150
719.3,7150
719.3,8450
719.3,8750
719.4,10750
719.5,6550
719.6,11950
719.7,1050
719.7,10050
719.7,12150
719.9,650
720.2,2250
720.2,2850
720.2,7750
720.2,8250
720.2,9550
720.2,10850
720.3,250
720.3,1150
720.3,1550
720.3,4350
720.3,5350
720.4,2050
720.4,3050
720.4,4250
720.4,5250
720.4,6350
720.5,550
720.5,3950
720.5,10650
720.5,11350
720.6,3750
720.6,11450
720.6,11650
720.7,3550
720.7,4150
720.7,6850
720.7,9850
720.8,6650
721,4750
721,4950
721,8550
721.1,6150
721.1,12050
721.1,12450
721.2,50
721.3,2150
721.5,1650
721.5,4050
721.6,12350
721.7,1250
721.7,5650
721.8,1850
721.8,2750
721.8,3450
721.8,6250
721.8,6950
721.8,7850
721.8,7950
721.8,8650
721.8,12250
722,2650
722,9750
722.1,4850
722.1,8850
722.3,4550
722.3,9450
722.3,11750
722.4,3150
722.9,10150
723.1,1350
723.2,5750
723.2,8950
723.5,6450
724.7,5450
770.4,10950
771.5,2950
771.9,9950
774.5,3750
776.7,5150
776.8,3850
777.1,350
777.3,5550
777.5,450
777.8,650
777.8,3550
777.8,9450
777.8,11850
778,2350
778.4,6350
778.7,7850
778.8,2550
778.9,11050
779.3,7250
779.4,1050
779.4,3350
779.4,7550
779.7,1450
779.9,6850
780.1,2050
780.1,3050
780.2,9850
780.3,10150
780.4,4150
780.6,8950
780.7,6450
780.8,10350
780.9,11650
781,1250
781,1350
781,4750
781.1,50
781.1,950
781.1,1950
781.4,8450
781.4,8650
781.4,10450
781.6,3650
781.7,3150
781.8,10650
781.9,2150
781.9,7750
781.9,10550
781.9,12450
782.3,12250
782.4,5350
782.6,3950
785.8,6950
819,1750
823.8,8350
824.1,10850
826.5,3250
827.1,10050
828.1,10750
828.6,5750
829.3,7550
830.5,7850
830.7,9150
831.7,950
832.2,2250
832.2,6050
832.2,11550
833.2,8150
833.6,11350
833.7,2450
833.9,12350
834.1,3150
834.5,1450
834.5,2950
834.5,9450
834.6,3750
835.2,1350
835.3,350
835.3,650
835.4,1950
835.4,5950
835.4,8250
836.4,4150
836.5,2750
836.6,2150
836.6,7450
837.7,5450
837.7,9550
837.7,11150
837.9,6850
838.1,2050
838.1,6350
838.6,3950
838.7,10450
838.8,1050
838.9,8650
839.1,3050
839.6,4250
839.6,6250
839.7,2850
839.7,8950
839.8,1550
840,7650
840.3,9750
840.6,1850
840.8,6950
840.9,12450
841.2,50
841.2,5350
841.5,11850
842.5,5050
852.6,12250
856.5,6650
859.7,3550
864.1,9050
869.4,5550
872.3,4550
872.3,8850
873.6,6450
875.3,550
875.7,10050
876.1,10350
877,5650
877.8,750
877.9,6350
878.8,1950
878.9,6950
879,9950
879.1,2550
879.6,6850
880.6,3850
880.7,3450
880.7,4350
880.7,5450
881.5,4450
881.7,5250
881.8,1450
881.9,5750
882.1,2450
882.1,12350
882.2,7850
882.3,3050
882.4,1050
882.4,7350
882.5,6750
882.6,8050
882.6,11950
882.9,1350
882.9,2950
882.9,12250
882.9,12450
883.1,1850
883.1,3950
883.1,5350
883.2,9450
883.3,3550
883.3,10550
883.4,8350
883.4,8950
883.5,7550
883.5,11150
883.6,6550
883.8,5950
884.5,3150
884.6,4850
884.7,7450
884.8,450
884.8,4150
885.3,8450
885.7,5850
885.8,950
885.8,11550
885.9,650
886.7,4750
886.7,8250
887.3,150
887.5,2850
888.1,50
891.7,5550
897,7150
904.7,1250
911,9550
919.3,12250
923.8,12450
924.5,2650
924.8,1650
925.1,8350
925.2,1750
925.2,9650
925.4,1350
925.4,6050
925.5,3050
926.1,3550
926.6,5650
926.6,6250
926.6,6850
926.8,2150
926.8,3150
926.8,3450
927.2,5750
927.3,5150
927.6,11850
927.8,4150
927.8,5350
928,450
928,1450
928,8250
928,10050
928.2,6950
928.3,1850
928.3,6750
928.3,9950
928.4,350
928.4,8850
928.4,10550
928.6,50
928.6,4850
928.6,9750
928.7,4950
928.7,9150
928.7,10650
929,6650
929.4,7750
929.6,4650
929.7,6450
929.8,10150
929.9,2450
929.9,6550
930,2050
930,3950
930.2,1050
930.3,12150
930.5,11950
930.8,7550
931.2,11550
931.3,9850
931.4,10850
931.5,6350
931.7,4350
931.7,4550
931.8,9450
932.2,2350
932.3,950
932.5,8650
932.7,10250
932.8,11350
933.6,2750
933.6,12250
933.9,11250
934.6,1550
935.1,10350
936.6,5450
974.8,8150
975.6,7150
977.8,9550
979.5,5850
980,5750
980.4,11450
981.2,7950
981.5,4550
981.7,3050
981.8,12050
982.2,6350
982.8,2950
983,4750
983.2,150
983.2,1450
983.6,4050
983.7,9150
983.7,10850
984,5350
984.3,11650
984.3,11850
984.4,9450
984.6,3250
984.6,5050
984.8,12450
985.5,1950
985.6,3350
985.8,11550
985.9,1350
985.9,2550
986,3550
986.2,6550
986.4,6450
987.4,6250
987.4,8950
987.6,11350
987.7,3950
987.8,3150
987.8,12250
988.2,2150
988.9,6850
989.4,11150
989.7,10150
989.8,8650
990.6,2050
990.8,950
990.8,8850
990.9,4150
991,7550
991.1,5750
991.7,8250
991.8,7250
991.9,5550
992.6,6950
993.3,11950
993.4,10550
993.5,6150
993.5,10650
993.8,6750
993.9,11750
995.6,50
