t,neuron
247.2,2550
247.4,7550
247.5,450
247.5,2800
247.5,5350
247.5,7900
247.7,5100
247.7,7850
248,2050
248,5650
248.1,7250
248.2,1750
248.2,1900
248.2,5000
248.3,550
248.3,1950
248.5,9300
248.6,4800
249,8900
249.4,350
249.5,7800
249.5,8800
249.6,7050
249.7,8350
249.8,6700
249.8,6750
249.9,8700
250.4,1800
250.5,5500
250.6,3300
250.7,6800
250.8,100
250.9,2400
251.1,8150
251.5,6450
251.7,7000
251.8,1700
251.8,3900
252,750
252,3700
252,8600
252,9800
252.2,4450
252.3,850
252.3,6100
252.5,2600
252.8,7600
252.9,5800
252.9,8200
253,5050
253.1,7650
253.3,3000
253.3,4350
253.3,6500
253.6,9850
253.8,600
253.9,7950
254.1,1850
254.3,1000
254.4,250
254.5,4950
254.7,2950
254.7,3400
254.7,6900
254.7,9050
255,9750
255.2,3750
255.2,5450
255.4,2750
255.4,5200
255.5,9150
255.6,4200
255.7,4300
255.8,5150
255.9,150
255.9,200
255.9,6550
255.9,8400
255.9,9000
256,5350
256.4,5700
256.4,5900
256.7,3200
256.7,5250
256.7,7450
256.7,9450
256.8,9100
257.1,9250
257.4,8250
257.8,8750
257.9,1800
258,6300
258.6,3100
259.1,500
260,1050
260.1,7000
260.6,3300
260.6,4600
260.8,4400
260.8,6750
260.9,6600
260.9,8350
260.9,8550
261.1,5850
261.2,4500
261.2,8500
261.4,1300
261.4,2100
261.4,4750
261.4,5650
261.6,9500
261.7,4250
261.7,7250
261.9,1950
262.1,2200
262.1,8700
262.3,950
262.3,8950
262.4,7050
262.6,1150
262.6,9400
262.7,8100
262.7,9550
262.8,1250
262.9,2850
263.1,3650
263.2,3000
263.2,4850
263.2,8600
263.2,9800
263.3,9700
263.4,7300
263.4,7650
263.5,4950
263.6,7550
263.7,5300
263.7,7900
264.4,9950
264.6,7850
264.9,9050
265,900
265.3,1000
265.3,1850
265.5,5500
265.8,1650
266,3900
266,5000
266.1,4150
266.2,2950
266.6,7750
266.8,3550
267,9850
267.1,450
267.1,2150
267.1,2500
267.2,50
267.2,1350
267.5,6500
267.5,6800
267.7,7800
267.8,8400
267.9,100
267.9,1400
268.1,2800
268.1,5050
268.1,9150
268.3,1750
268.4,3700
268.5,1800
268.5,3450
268.6,8800
269,2900
269,5400
269.1,5350
269.3,550
269.3,1700
269.3,5950
269.5,750
269.6,1600
269.6,8050
269.6,8200
269.6,9600
269.7,4650
269.7,4800
269.8,3850
269.8,5800
269.9,2050
270,9450
270.2,4300
270.2,5750
270.4,4050
270.4,7200
270.5,1450
270.5,4200
270.5,9100
270.8,8300
270.9,4550
271,7700
271.2,8550
271.4,5100
271.9,6450
272,7450
272.2,2650
272.4,200
272.8,3750
273.6,8350
273.9,8750
274.2,6700
274.3,2750
274.3,5850
274.4,350
274.4,3650
274.4,5700
274.5,5150
274.5,5200
274.5,8150
274.5,9500
274.7,7400
274.8,850
274.8,7000
274.8,7300
274.9,1150
274.9,4350
275,150
275,1750
275,7100
275.1,1100
275.2,3050
275.2,6750
275.2,6850
275.2,7250
275.2,7900
275.3,100
275.3,6300
275.6,4250
275.6,5250
275.9,2200
275.9,4900
275.9,5650
275.9,7600
276.1,1900
276.3,4000
276.3,9050
276.4,7050
276.5,3300
276.8,8000
277,7550
277.1,2950
277.1,6950
277.1,7650
277.1,9250
277.2,1300
277.2,3550
277.2,4850
277.3,1000
277.3,8600
277.5,2000
277.5,3700
277.5,6100
277.5,8400
277.5,9700
278,3200
278.3,7450
279,5600
279.5,5800
280.5,9800
280.8,6600
280.9,550
280.9,4950
281,8450
281.1,4500
281.2,5350
281.4,8700
281.5,9350
281.7,1050
281.8,1250
282.1,6350
282.4,1800
282.4,2800
282.4,2850
282.6,6200
282.7,8550
282.8,5000
282.8,7850
282.8,8250
282.9,8900
283,7950
283.1,300
283.1,2400
283.1,5900
283.2,500
283.2,2050
283.2,8800
283.3,9100
283.5,600
283.5,1400
283.5,8050
283.6,4450
283.6,5500
283.6,7700
283.6,9550
283.6,9850
283.7,6900
283.8,6150
283.8,7300
283.8,9300
283.9,5050
283.9,6050
283.9,6550
283.9,9450
284,3350
284.2,200
284.2,5750
284.4,5650
284.5,4800
284.8,3900
284.9,3100
284.9,4300
285.4,8750
285.5,6750
285.9,5100
286,50
286.6,4200
286.6,4400
286.9,900
287.5,2500
287.6,8350
287.9,7650
288.4,8150
288.5,7000
288.8,5450
288.9,7050
289,4350
289.4,8950
289.5,6300
289.5,7200
289.6,7250
290.1,1750
290.1,7750
290.1,8300
290.3,7450
290.4,5950
290.8,4650
291.1,3650
291.1,7550
291.2,5200
291.6,6500
291.6,6800
291.6,7600
291.9,5650
292,550
292,1300
292.2,1000
292.6,450
292.6,1650
292.6,1800
292.7,4950
292.8,4600
293,6650
293.1,350
293.1,1450
293.1,9050
293.2,9800
293.3,4550
293.4,8850
293.5,8550
293.6,2650
293.6,5350
293.7,200
293.7,3750
293.8,5800
293.8,7800
293.9,2100
294,4750
294.1,1700
294.1,9600
294.2,9750
294.3,3100
294.3,5850
294.4,3400
294.5,8600
294.6,3600
294.7,1500
294.7,6100
294.8,8250
294.9,9400
295.1,850
295.1,2800
295.1,8750
295.2,3200
295.2,9950
295.3,1850
295.3,5000
295.7,1600
295.9,3050
296,250
296,8200
296.1,1100
296.1,6600
296.2,3550
297.1,1050
297.1,4250
297.2,2350
297.3,9500
297.4,1900
297.4,2950
297.4,4050
297.4,6750
297.4,8700
297.5,2750
297.7,5150
298.3,7650
298.7,8050
298.9,8900
298.9,9450
299.5,7850
299.7,3900
299.8,2550
301,750
301,8800
301.1,2400
301.1,3000
301.6,3700
301.8,8550
301.9,650
302.2,7300
302.5,800
302.5,1350
302.6,7400
302.7,150
302.7,4800
302.7,6450
302.9,400
302.9,7050
303.2,9850
303.3,100
303.3,5650
303.4,4500
303.4,6350
303.4,8000
303.5,4850
303.5,5500
303.6,1300
303.6,2200
303.7,3650
303.7,7000
303.8,4350
303.8,9300
303.9,3300
303.9,6300
304,1400
304,8400
304.2,9050
304.4,2450
304.5,2050
304.6,6850
304.6,7950
304.7,0
304.7,3200
304.7,5250
304.7,7600
304.7,7900
304.8,950
304.8,1800
304.8,5700
304.9,5350
304.9,5600
304.9,8250
305,4300
305,4450
305,9800
305.1,6550
305.1,6900
305.2,2900
305.4,7250
305.6,2000
305.8,4000
306,8150
306.1,9550
306.4,8350
306.5,1700
306.5,5100
306.5,6100
306.5,9100
306.7,5800
306.7,8600
306.8,1000
307,1150
307.1,50
307.2,1250
307.2,9250
307.6,2500
307.7,5950
308.3,850
308.5,1950
308.6,550
308.6,5200
308.9,7550
309.3,4950
309.8,2950
309.9,9450
310,200
310,500
310,7850
310.4,4200
310.7,1750
310.7,5900
310.7,6950
310.8,2600
310.8,5000
310.8,8050
310.9,3850
311.3,3550
311.3,4600
311.3,6800
311.6,3700
311.6,8750
311.8,3050
311.8,4800
311.9,4400
311.9,6750
312,5050
312.1,900
312.2,9950
312.3,3600
312.4,5650
312.4,9150
312.5,3900
312.5,6700
312.6,4150
312.6,6600
312.6,7450
312.6,8850
312.8,6300
312.8,8300
313.2,7600
313.5,8100
313.5,8800
313.6,3100
313.6,4500
313.6,5400
313.7,2400
313.7,3750
313.7,4650
313.8,7650
313.9,450
313.9,3400
313.9,3650
313.9,7250
313.9,9850
314.1,7200
314.2,8500
314.3,7150
315.1,750
315.2,1450
315.4,8350
315.5,8550
315.6,5500
315.6,7950
315.9,2800
316,1800
316.2,5750
316.5,3150
316.5,5150
316.7,3350
316.7,7700
316.8,7800
317.1,6500
317.2,1850
317.3,9750
317.4,3000
317.4,6200
317.6,4300
317.6,5350
317.6,7300
317.8,1350
317.9,1050
317.9,5850
318.1,6450
318.1,9050
318.1,9650
318.2,2900
318.2,8600
318.3,600
318.3,8150
318.4,4850
318.6,2050
318.6,4550
318.6,7450
318.6,7750
318.6,9400
318.7,7050
318.7,8400
318.8,8700
319,7000
319.1,5800
319.2,3300
319.3,5450
319.3,7250
319.3,8450
319.5,2850
319.5,4950
319.6,9500
319.7,5700
319.9,1250
319.9,5200
320,2500
320,6750
320,9300
320.1,100
320.1,9800
320.3,1900
320.3,5300
320.4,8200
320.6,3550
320.6,7900
320.7,6800
320.8,1750
320.8,2650
320.8,4000
320.8,7650
320.9,50
320.9,4250
320.9,4750
320.9,5100
321.5,550
321.6,2300
321.6,6100
322.4,2750
323.7,850
323.8,1300
323.9,900
324.3,1000
324.4,7850
324.5,1650
324.5,3200
324.5,6650
324.6,5950
324.9,5000
324.9,6050
324.9,7400
325,7600
325.5,9200
325.6,3050
325.7,4350
325.7,4500
325.8,350
325.8,4450
325.8,5650
325.9,0
325.9,7800
325.9,8900
326,4400
326,9450
326.2,8250
326.4,8750
326.5,500
326.5,5250
326.5,8550
326.6,9700
326.7,6300
326.9,5150
326.9,6700
327.2,3650
327.2,8150
327.3,7550
327.4,1950
327.4,8000
327.5,7750
327.6,2200
327.6,2950
327.6,5450
327.6,6600
327.7,9750
328,3700
328,7700
328.3,9300
328.4,2550
328.6,1800
330.3,7300
330.7,7050
330.7,9050
330.8,4850
330.8,8300
330.9,1600
331,200
331.3,7650
331.3,9800
331.4,9100
331.5,4200
331.6,8050
331.7,4100
331.7,7950
331.8,5800
331.9,1050
331.9,5850
332,1450
332.1,5350
332.3,4950
332.5,100
332.5,1750
332.5,2800
332.5,5600
332.5,8950
332.7,1100
332.7,3100
332.9,1700
333,1250
333.2,6850
333.4,1400
334.2,8150
334.4,750
334.5,9950
334.6,8650
334.9,550
335,3750
335.5,4000
335.5,6750
335.5,8800
335.7,5650
335.8,4300
335.9,2700
336,3650
336.1,6300
336.2,5200
336.4,4500
336.6,4350
336.7,1800
336.7,8350
336.8,2900
337.2,1300
337.5,8400
337.5,8750
337.9,6550
337.9,9250
338.2,5700
338.7,3900
338.7,7850
338.7,7900
338.8,2750
338.8,5400
338.8,7000
338.8,8550
338.9,4600
338.9,8450
339,1000
339,2050
339,2650
339.1,4800
339.2,7250
339.2,8200
339.2,8500
339.6,9500
339.9,8600
340.1,6950
340.2,5800
340.3,5150
340.3,6900
340.5,450
340.5,4250
340.5,5500
340.6,5050
340.7,5350
341.6,5750
341.6,6450
341.6,8850
341.7,9000
341.8,1050
341.9,2850
342,4650
342.5,350
342.7,3750
342.7,6800
342.8,2150
343,2450
343,7200
343.2,9300
343.3,1650
343.6,7550
343.8,1950
344.1,300
344.2,100
344.6,6600
344.8,9050
345.1,7650
345.4,600
345.4,3700
345.6,5650
345.7,9450
345.8,5000
345.8,8150
346,3200
346,5600
346.1,8050
346.2,6750
346.2,7450
346.3,9800
346.5,850
346.7,3600
346.7,9350
346.8,6650
347,1800
347,3300
347,6500
347,7600
347.2,3450
347.4,4400
347.4,5950
347.4,7700
347.5,3650
347.5,8700
347.6,2400
347.6,4300
347.7,4950
347.7,7250
347.7,8250
347.7,8550
347.7,9550
347.8,2950
347.8,5900
347.8,9850
347.9,4750
347.9,8350
347.9,8600
348.1,50
348.1,6350
348.1,7750
348.1,8000
348.2,1750
348.2,3050
348.2,7800
348.3,900
348.3,1700
348.3,1850
348.3,1900
348.3,5450
348.4,2550
348.5,9150
348.6,2200
348.6,2800
348.7,150
348.7,1050
348.7,4450
349.1,3400
349.4,1450
349.5,4050
349.7,7850
349.7,9100
349.9,5100
350.2,7300
350.5,5850
351.1,7050
351.2,2050
351.3,6100
351.4,8750
351.6,5800
352,3100
352.2,9750
352.3,6850
352.5,200
352.5,550
352.7,1000
352.8,750
352.8,1300
352.8,9700
353.1,7900
353.4,8400
353.6,7650
353.8,1400
354,2000
354.1,5650
354.3,3750
354.4,2300
354.6,4550
354.7,100
354.9,8800
355.2,4150
355.3,4350
355.4,5250
355.4,6300
355.6,5000
355.7,9850
356.2,5700
356.4,6700
356.4,7950
356.5,6450
356.6,6200
356.7,4000
356.8,4200
356.8,7000
356.9,2750
356.9,5950
356.9,8300
357,500
357,2900
357,3900
357,4250
357,4300
357.1,450
357.1,3550
357.1,7400
357.3,7250
357.4,5100
357.9,1250
357.9,8000
358,650
358.1,8550
358.2,4600
358.2,6900
358.3,2850
358.3,4500
358.4,2800
358.4,5350
358.4,6600
358.4,6800
358.5,1800
358.5,5050
358.6,1950
358.6,4850
358.9,4650
359.2,3650
359.3,7750
359.4,3300
359.5,6750
359.5,7600
359.5,9050
359.5,9550
359.6,2500
359.6,3600
359.7,9800
359.8,0
360,9300
360.1,5500
360.3,7550
360.5,1350
360.5,5200
360.8,3700
361.5,1750
361.5,5800
361.5,8600
361.7,9450
362.1,2950
362.8,3050
363,50
363.2,850
363.2,4800
363.3,1050
363.4,8350
363.8,3200
364.4,7650
364.5,350
364.5,1600
364.5,4100
364.5,4950
364.6,900
364.6,8750
365.9,4350
365.9,8400
366.4,8500
366.4,9500
366.6,5850
366.8,7050
367.4,8800
367.6,5450
367.6,8050
367.8,7450
367.8,8150
367.9,1800
367.9,4200
368,3750
368.1,1000
368.1,8550
368.3,8100
368.5,200
368.6,7900
368.6,8900
368.7,1300
368.7,5000
368.8,9750
368.9,2800
368.9,5650
369,550
369,5950
369.1,2750
369.2,2400
369.2,7300
369.2,8200
369.3,750
369.4,9700
369.5,2500
369.6,5150
369.7,4750
370,1700
370,2200
370,8950
370.1,1250
370.2,1450
370.2,3700
370.3,6300
371,6750
371.1,5100
371.4,5350
371.5,2600
371.5,5900
371.7,2050
371.7,5300
372,5600
372.2,500
372.2,5750
372.2,6200
372.2,6550
372.3,350
372.4,4300
372.8,5700
373,150
373,3100
373.2,7850
373.3,5250
373.4,5200
373.4,9300
373.5,1750
373.7,8450
373.7,8750
373.9,9800
374,9100
374.1,7650
374.3,2100
374.4,250
374.4,1350
374.4,1900
374.4,6350
374.4,6800
374.4,7250
374.5,100
374.5,1150
374.7,3400
374.8,2900
374.8,6950
374.8,7000
374.8,7400
374.8,7550
374.9,5500
374.9,6100
374.9,8250
375,8150
375.1,4400
375.1,8000
375.1,9050
375.2,8600
375.3,7700
375.4,0
375.6,2850
375.6,4650
375.7,3200
375.7,3900
375.9,4050
375.9,5400
376,3650
376.1,6900
376.3,4900
376.4,1550
376.5,5800
376.7,450
376.7,9850
377,1100
377.2,4800
377.2,9600
377.3,8300
377.3,9550
377.4,4850
377.4,6650
377.7,1400
377.8,1050
377.8,2950
378.9,400
378.9,7950
379.6,1250
379.6,1750
380.2,3050
380.2,7600
381,4000
381.2,2750
381.3,5650
381.4,750
381.5,3000
381.5,6600
381.5,8350
381.7,3700
381.7,4600
381.8,1800
382.6,5950
382.6,9950
382.7,8700
382.8,4200
383.1,5350
383.1,6850
383.2,2400
383.2,6300
383.2,8400
383.2,9450
383.3,2150
383.3,5150
383.3,7300
383.3,8050
383.3,9050
383.4,550
383.4,6500
383.4,7750
383.6,6150
383.6,7900
383.7,3750
383.7,6450
383.7,9700
384,5100
384.1,3550
384.2,4350
384.2,4450
384.2,4950
384.5,8800
384.6,3900
384.7,4750
384.8,5800
384.9,7150
385.1,5000
385.1,8150
385.1,8600
385.2,650
385.3,1000
385.3,2450
385.6,2650
385.7,6750
385.7,7200
385.7,8750
386,8550
386.1,1300
386.1,3850
386.3,1600
386.3,3450
386.3,9150
386.4,4500
386.4,9500
386.5,150
386.5,2850
386.5,8250
386.6,7250
386.7,9800
387,7650
387.1,2800
387.3,5450
387.4,200
387.5,6900
387.7,8200
388.1,350
388.2,7050
388.7,5500
388.9,50
388.9,4300
389.1,9100
389.2,5900
389.3,500
389.3,1100
389.3,5700
389.4,7000
389.4,7800
389.5,600
389.6,100
389.7,1200
389.7,1800
389.7,6100
389.8,1650
389.8,1750
389.9,900
389.9,2050
389.9,8300
390.4,8500
390.6,1450
390.6,8550
390.7,7850
390.9,3300
391.2,9400
391.3,3050
391.3,5750
392.3,2500
392.5,3600
393.3,3100
393.6,4650
393.7,8850
393.8,800
393.9,7450
394,2300
394,6700
394,8450
394,8700
394.1,5200
394.3,3200
394.3,6450
394.3,7950
394.5,9250
394.6,5250
394.8,2900
395,5650
395.2,7550
395.4,5600
395.5,2200
395.5,7600
395.7,7250
396,4450
396.1,3400
396.7,2950
396.8,4950
396.9,5350
397.1,8000
397.3,1000
397.6,5800
397.7,3900
397.8,1350
397.9,5850
398,550
398.1,450
398.1,5950
398.2,4850
398.3,3650
398.4,8400
398.5,4800
398.5,6100
398.5,7650
398.6,50
398.6,1250
398.6,4400
398.6,4550
398.7,1600
398.7,1850
398.7,8250
398.7,8350
398.9,2250
398.9,6750
399,850
399,3750
399,5400
399.1,950
399.1,1800
399.1,2000
399.1,5050
399.2,1300
399.2,4600
399.2,8100
399.2,9850
399.6,9450
399.8,200
399.8,6200
399.9,6500
399.9,9600
400,1900
400,9500
400.1,7700
400.1,7800
400.3,6800
400.4,8750
400.6,2400
400.6,4200
400.6,9800
400.7,7750
400.8,9750
400.9,1050
400.9,4250
400.9,5000
400.9,5150
400.9,7850
401.2,6650
401.3,9050
401.4,4350
401.4,5750
401.4,7900
401.4,8800
401.4,9300
401.5,3700
402,1700
402.2,6300
402.4,8900
402.9,6600
403,3000
403.3,4500
403.5,2550
403.5,7050
403.7,1950
403.8,1750
404.6,8600
404.9,6350
405.3,3100
405.3,6750
405.5,4100
405.6,5700
405.7,5450
405.8,2800
406.2,1800
406.3,4050
406.5,2850
406.6,1400
406.6,5650
406.6,7200
406.7,2350
407,550
407,7300
407.1,0
407.1,2500
407.1,5100
407.2,1450
407.2,5800
407.5,7100
407.7,500
407.9,2950
407.9,5350
407.9,7000
408,100
408,3050
408.1,2050
408.1,7250
408.1,8300
408.2,9100
408.4,2450
408.6,8250
408.6,9750
408.7,8750
408.8,6850
409,4700
409.3,4300
409.3,8550
409.4,250
409.4,6800
410.3,2150
410.4,9050
410.5,7600
410.8,6450
410.9,2750
410.9,3900
411.1,1650
411.1,3550
411.1,8150
411.4,750
411.5,7400
411.6,9550
412.1,7950
412.7,5200
412.9,3300
413.3,350
413.3,7050
413.4,3650
413.5,3400
413.5,3700
413.7,8400
413.9,4000
413.9,4200
414,7650
414.3,150
414.4,8350
414.5,1150
414.5,4600
414.5,4850
414.7,2900
414.9,4550
414.9,5950
415,3200
415,6300
415.1,1300
415.1,8500
415.2,1350
415.2,9950
415.4,450
415.4,4150
415.4,9450
415.5,2550
415.5,4450
415.6,1000
415.7,1800
415.7,3100
415.7,6700
415.8,6100
415.9,5500
416.1,900
416.1,8200
416.1,9800
416.2,4950
416.2,5900
416.2,7250
416.2,7300
416.3,7000
416.3,9250
416.4,4800
416.4,5700
416.4,7450
416.4,7750
416.4,8000
416.4,8050
416.5,850
416.5,1750
416.6,8950
416.8,3150
416.8,8550
416.9,200
416.9,5650
417,5050
417,8600
417.1,3750
417.2,1050
417.2,4350
417.3,7550
417.7,5800
417.8,1400
417.8,2700
417.8,8800
419.1,8150
419.3,5350
419.7,9850
420.4,5000
420.8,550
420.9,9300
421,750
421,7850
421,9500
421.1,1900
421.2,4300
421.2,8300
421.3,2100
421.4,2850
421.6,4500
421.7,2950
421.8,4250
422.1,4650
422.1,5100
422.2,2300
422.3,8700
422.4,50
422.5,9050
422.6,7600
423,6950
423.2,4800
423.3,1850
423.3,5600
423.3,7050
423.4,1650
423.5,7700
423.6,1600
423.6,4400
423.6,6900
423.7,9700
423.8,9100
424.4,5850
424.5,6800
424.6,2650
424.6,8650
424.7,350
424.7,1550
424.8,100
424.8,3900
424.8,5950
424.8,8250
424.9,4750
425,3850
425,7300
425,7900
425.2,600
425.2,7200
425.3,2800
425.3,3600
425.3,6550
425.4,2400
425.4,3550
425.4,3650
425.4,5650
425.4,8750
425.4,9750
425.5,6500
425.5,6650
425.5,6750
425.6,450
425.6,1100
425.6,1950
425.6,5250
425.6,6450
425.6,9250
425.7,7150
426,4050
426,6100
426.1,2050
426.3,5800
426.4,2200
426.5,4350
426.7,3700
426.8,3450
426.8,8350
427,8450
427,8600
427.1,5450
427.1,6300
427.3,850
428,2500
428.1,200
428.1,5100
428.2,3300
428.4,7650
428.4,8550
428.5,3050
428.5,9450
428.7,8500
429.1,4950
429.2,2750
429.5,550
429.5,1750
429.6,8850
430,6400
430.3,1400
430.5,7800
430.6,8100
430.8,1300
430.8,5700
431,6600
431.1,5150
431.4,7850
431.7,7000
431.9,9550
432,8700
432.1,5750
432.4,2900
432.5,8400
432.6,5200
432.7,300
432.7,1450
432.7,8800
433,1250
433,7250
433.1,9800
433.2,1800
433.5,5350
433.9,7750
434,8150
434.3,8300
434.4,6700
434.5,4200
434.5,7900
434.6,5450
434.6,8750
434.6,9850
434.7,7050
434.7,7950
434.7,8050
434.9,3750
434.9,4300
435.1,2050
435.2,7600
435.4,9450
435.5,3000
435.5,3200
435.8,8200
435.9,500
436.1,9150
436.2,4450
436.6,7400
436.7,5000
436.9,5900
436.9,6750
436.9,8600
437,1550
437,2600
437.1,0
437.1,3100
437.1,7300
437.4,200
437.4,5800
437.4,7550
437.5,2950
437.5,7650
437.5,9050
437.6,1150
437.6,8950
437.8,4100
437.8,4550
438,8550
438.3,1900
438.4,50
439,1000
439,1050
439,1300
439,2750
439.1,2400
439.1,6300
439.1,8400
439.2,6450
439.3,3550
439.3,4650
439.4,8900
439.5,5950
439.6,3650
439.6,3900
439.7,9300
440,4000
440.3,7200
440.4,1700
440.4,5650
440.5,750
440.5,900
440.5,1950
440.5,4500
440.6,1750
440.8,3700
440.8,8000
441.2,9950
441.5,2000
441.7,7700
442,5500
442,6500
442.1,4400
442.1,4950
442.8,6850
442.9,1650
443.1,8350
443.3,5700
443.5,3000
443.5,5350
443.5,7000
443.6,1250
443.6,6100
443.6,7450
443.6,9500
443.8,150
443.9,9750
444.2,1850
444.4,3050
444.5,2650
444.5,3100
444.5,4800
444.9,8300
445,600
445.1,4750
445.1,9800
445.2,5200
445.6,4600
446.1,5150
446.1,8450
446.2,9000
446.4,2850
446.5,8600
446.7,6750
446.8,7050
446.9,7800
447.1,4850
447.3,50
447.5,9400
447.6,9050
447.8,6800
447.9,6350
447.9,7650
448,250
448,350
448.1,5250
448.2,5800
448.3,8100
448.4,1800
448.6,7250
448.7,3300
449,4350
449,8800
449.2,5050
449.3,5000
449.4,7600
449.5,850
449.5,6300
449.6,900
449.7,4200
449.8,7850
449.9,2500
449.9,7950
449.9,9600
450.1,100
450.4,5750
450.5,750
450.5,6550
450.6,4300
450.7,8250
451,2050
451,5850
451,8150
451.1,8550
451.2,3900
451.2,6600
451.3,550
451.3,650
451.3,4950
451.3,9700
451.4,5450
451.4,7550
451.5,5100
451.5,8700
451.6,9800
451.7,3200
452,1000
452,9100
452.2,2200
452.2,4700
452.2,5650
452.3,2950
452.3,3550
452.3,6650
452.3,8050
452.7,1750
453.6,7300
454,1050
454.1,8750
454.6,450
454.7,2800
454.9,3700
455,7250
455.3,4650
455.4,1300
455.7,4600
455.8,2750
456.1,1700
456.1,8400
456.5,0
456.5,4550
456.5,6500
456.6,8200
457.1,3400
457.1,6100
457.2,8850
457.4,7050
457.5,1400
457.5,2850
457.6,4000
457.6,4350
457.6,8350
457.7,9550
457.8,1450
457.8,6900
457.8,9850
457.9,3100
457.9,4250
458,500
458,2450
458,3850
458.2,1600
458.2,3650
458.3,3750
458.5,550
458.5,3450
458.6,8600
458.7,5700
458.7,8500
458.8,750
458.8,5350
458.9,2400
459,2000
459,6950
459.1,1800
459.1,6200
459.1,8550
459.2,7700
459.3,1150
459.3,1950
459.6,7000
459.6,8800
459.7,5750
459.7,7850
459.7,8300
459.8,2900
459.8,9300
460.5,150
460.8,7900
461,1900
461.2,5250
461.5,8000
461.6,9250
462.6,6750
462.8,5600
463.4,9050
463.5,4800
463.6,850
463.6,4750
463.7,350
463.8,9150
464,7450
464.1,3700
464.1,5500
464.2,9500
464.3,1000
464.3,5650
464.4,4200
464.5,200
464.6,1750
464.6,9800
464.7,3050
464.7,5150
464.7,5800
465,2950
465,7750
465.1,5000
465.3,1650
465.3,4100
465.3,7550
465.5,2550
465.6,3900
465.6,4050
465.7,8150
465.8,100
465.8,4950
465.8,6450
465.8,8600
465.8,9100
465.8,9750
465.9,3100
465.9,8750
466,7250
466.1,5100
466.1,7600
466.3,3600
466.3,5900
466.4,3650
466.5,8050
466.6,2450
466.6,3300
466.7,1250
466.7,1800
466.7,4450
466.7,4850
466.7,6600
466.8,8650
467.1,1150
467.1,2400
467.1,2850
467.1,4400
467.1,6300
467.2,2050
467.2,4500
467.3,8400
467.5,9950
467.6,900
467.8,7650
467.8,8450
468.5,4300
468.6,2500
468.7,9450
470,5750
470.1,7050
470.1,7950
470.4,3750
471.7,3200
471.7,7200
471.7,8350
471.8,9700
472.1,7400
472.3,7850
472.5,5950
472.6,1100
472.8,8800
473,5200
473.1,1350
473.1,6700
473.2,5700
473.6,50
473.6,2800
473.7,7000
473.9,5850
473.9,6350
473.9,9350
474,550
474,1050
474.1,4550
474.4,1400
474.6,8250
474.7,8550
474.7,9200
474.9,5650
475.2,3400
475.2,4650
475.2,5350
475.3,8750
475.4,2200
475.5,150
475.6,1800
475.6,8650
475.6,8950
475.6,9400
475.7,1950
475.7,9850
475.8,2600
475.9,1300
476,3050
476,4900
476.1,2150
476.1,2900
476.1,2950
476.1,4950
476.1,5000
476.1,5900
476.1,8600
476.1,8700
476.1,9450
476.2,3150
476.2,8400
476.3,2400
476.4,9050
476.4,9800
476.5,2550
476.6,300
476.6,4850
476.7,650
476.9,2000
476.9,4500
476.9,6100
477.1,3550
477.3,2850
477.3,6750
477.4,6050
477.4,7650
477.6,4350
477.6,5800
478.2,350
478.2,6800
478.5,7900
478.6,1900
478.7,7300
478.9,3650
479.1,600
479.4,5250
479.4,5450
479.4,7250
479.6,8450
480.2,500
480.4,2650
480.4,8000
480.5,5100
480.5,6850
480.7,7600
480.8,8300
480.9,7550
481,3100
481,3700
481,8500
481.1,1450
481.1,9300
481.3,1750
481.3,4300
481.5,4600
481.6,6600
481.6,8150
481.7,6500
481.9,6900
482,250
482,6550
482.1,3900
482.1,7050
482.2,8050
482.4,4800
482.4,8550
482.9,5950
483,900
483.7,4700
483.9,4250
484.4,9050
485,2750
485.6,6300
485.7,1250
485.7,3050
485.8,9650
485.9,4950
486,2400
486.2,6750
486.6,1000
486.7,450
486.9,750
486.9,5650
487,8850
487.1,100
487.1,2350
487.3,8600
487.3,8700
487.5,200
487.5,9600
487.6,7650
487.7,7950
487.8,0
487.8,5700
487.8,9100
487.9,1650
487.9,5500
487.9,8200
488,4750
488,8800
488.1,50
488.2,7850
488.2,8750
488.2,9800
488.3,4100
488.5,3550
488.5,5150
488.6,2250
488.6,8900
488.7,150
488.7,5800
488.8,8350
489.1,1300
489.1,5000
489.1,9250
489.3,1800
489.5,950
489.5,9950
489.6,1700
489.6,8400
489.6,9150
489.7,4200
489.8,4050
489.8,9450
489.9,8100
490.5,850
490.6,9750
490.7,4300
490.9,4400
491.1,3750
491.4,550
492,8250
492.2,7250
492.2,8550
492.3,6450
492.6,3300
492.6,9850
493.1,6800
493.1,8000
493.2,1400
493.5,5100
493.5,7300
493.6,2850
493.8,4500
493.9,7050
494,5350
494,7800
494.1,5050
494.2,3100
494.2,6700
494.2,7000
494.3,2050
494.3,2500
494.4,3650
494.4,4000
494.5,8050
494.6,7950
494.6,8350
494.7,1950
494.7,4150
494.8,2800
494.9,8300
495,4800
495,5600
495.1,1850
495.2,7750
495.2,8700
495.3,2950
495.3,4600
495.4,6200
495.6,7650
495.7,850
495.7,3600
495.7,3900
495.7,4700
495.9,900
496,7600
496.1,3200
496.4,6300
496.7,200
496.8,3700
496.9,5900
497,2100
497,5650
497.4,5000
497.5,7200
498,3550
498.7,600
498.7,1750
499.1,9800
499.5,1150
499.9,3450
500,3400
500.1,1450
500.1,2300
500.2,7150
500.4,1800
500.4,4350
