t,neuron
249.3,3900
249.6,4200
250.4,5150
250.4,7600
250.4,7650
251,750
251.3,1950
251.3,3300
251.4,7750
251.8,2000
251.8,6850
252,8700
252.1,5350
252.2,500
252.3,6500
252.4,7550
252.5,7900
252.6,1850
252.6,4600
252.9,3350
252.9,8050
253.1,8650
253.2,3050
253.2,7100
253.2,8600
253.2,9450
253.2,9550
253.3,8300
253.4,6800
253.5,2850
253.5,3100
253.5,6350
253.6,4850
253.6,5750
253.8,3750
253.9,200
254,6100
254.1,5200
254.3,5500
254.5,2550
254.5,3000
254.5,6300
254.5,6900
254.5,8150
254.6,7250
254.7,5650
254.7,5800
255,9800
255.4,1300
255.4,1800
255.5,2750
255.5,3450
255.7,8800
255.8,3700
256,50
256,5100
256.2,4050
256.3,9050
256.4,1900
256.6,2800
256.7,250
256.7,1000
257.2,2050
257.4,5700
257.5,6750
257.5,7850
257.5,9500
257.5,9850
257.6,650
257.7,1250
257.7,8400
258.3,3300
258.7,1700
258.8,4800
259,8350
259.3,900
259.7,5450
259.7,7050
259.8,5000
260,3650
260,7000
260.1,2950
260.3,7450
260.3,9350
260.7,9150
260.8,3900
260.9,850
261.1,9100
261.2,6450
261.3,8000
261.7,2400
262,100
262,5350
262.1,8550
262.2,8500
262.2,8750
262.3,1400
262.3,1750
262.4,9700
262.5,6600
262.5,7300
262.5,7650
262.6,550
262.6,4300
262.6,9300
262.7,450
262.7,4950
262.8,1650
262.8,2150
262.9,3200
263.1,5050
263.1,5950
263.2,1600
263.4,1550
263.6,9800
263.9,4150
264,3550
264.9,7250
265,1150
265,2600
265,4650
265,7600
265.2,1300
265.9,350
265.9,6300
266.3,1450
266.4,1000
266.7,2500
266.9,5150
267,4400
267.4,7950
267.4,8600
267.5,4000
267.5,5800
267.7,3700
267.7,8850
267.8,5650
268.1,2050
268.1,5500
268.1,7700
268.2,9050
268.4,2850
268.4,5250
268.4,9450
268.5,8250
268.9,4550
269,1800
269.5,2800
269.6,7000
269.6,7400
269.6,7550
269.9,1350
270.1,2900
270.2,3850
270.5,8200
270.6,6500
271,3150
271,9550
271.1,6750
271.1,7650
271.2,9850
271.5,1050
271.7,4500
272.1,2950
272.3,7800
272.3,8300
272.3,8900
272.6,5200
272.6,5600
272.7,5000
272.9,5900
272.9,8650
273,4100
273.2,5700
273.2,7900
273.2,8150
273.3,200
273.3,4750
273.3,6700
273.3,8550
273.5,8050
273.6,9650
273.7,1850
273.7,2200
273.7,4600
273.9,7200
273.9,8750
274,100
274,4950
274.1,5350
274.2,1750
274.3,300
274.4,4300
274.4,8100
274.5,6850
274.7,550
274.7,950
274.7,3600
274.7,9250
274.8,50
274.9,2650
275,1700
275.1,4350
275.3,3700
275.3,6800
275.3,7300
275.4,5850
275.6,1100
275.7,600
275.8,4200
276.1,3300
276.1,5100
276.1,7650
276.2,450
276.2,3650
276.3,3100
276.4,1800
276.4,2300
276.4,8800
276.6,3000
276.6,4800
276.7,5800
276.8,4850
276.8,5450
276.8,6100
277,3900
277.1,6300
277.1,6450
277.2,500
277.3,5650
277.6,9500
277.8,2850
278,350
278,7050
278,7750
278.1,4450
278.1,9350
278.4,2800
278.4,9450
278.5,5950
278.6,2050
278.6,3750
278.7,850
278.8,3050
278.9,7450
279,2400
279.1,7850
279.1,8700
279.3,5750
279.4,8400
279.5,7250
279.5,8600
280,2950
280,4500
280.1,1300
280.1,6650
280.1,6950
280.1,8950
280.1,9050
280.2,7600
280.4,750
280.6,2000
280.6,6350
280.7,8550
280.9,9800
281,9750
281.1,2750
282.6,4250
282.7,1000
282.7,1050
283,4950
283.4,200
283.5,4550
283.5,8350
283.7,9100
283.8,5150
283.9,6550
284,900
284.1,3550
284.1,7550
284.2,4650
284.2,7700
284.2,7950
284.3,100
284.7,4300
284.8,5100
285.3,150
285.3,7300
285.4,6900
285.8,7000
285.9,5350
285.9,9950
286.2,50
286.5,9400
286.8,0
286.9,1250
287,1400
287.3,8150
287.6,3400
287.9,5650
288,3600
288,6600
288,7850
288,9600
288.2,5200
288.3,850
288.4,8300
288.5,5700
288.6,550
288.8,1800
288.8,5800
288.8,5850
288.9,1750
289,6750
289.1,1950
289.1,7800
289.1,8200
289.3,1500
289.4,8350
289.5,7650
289.6,3100
289.6,3700
289.8,4050
289.8,8450
289.9,8750
289.9,9300
290.1,1150
290.1,4200
290.1,7900
290.2,3200
290.3,4350
290.4,3900
290.4,5300
290.9,7600
291,2500
291.3,7200
291.4,7000
291.4,8250
291.5,5950
291.5,6500
291.5,7050
291.6,1450
291.7,1600
291.9,450
291.9,5050
291.9,6050
291.9,7250
292,8800
292.1,1900
292.2,4000
292.4,1700
292.5,1650
292.5,9850
292.6,9450
292.7,5250
292.9,350
293,1850
293,4550
293.2,6450
293.2,8050
293.4,2950
293.5,6650
293.6,3650
293.6,4450
293.7,3850
293.9,9050
294.1,2650
294.1,7450
294.2,1050
294.2,1350
294.2,6300
294.4,7400
294.4,8550
294.5,5000
294.5,8500
294.6,6800
294.7,250
294.7,650
294.7,5600
294.9,6900
295.3,8000
295.5,1300
295.6,9500
295.7,1100
295.8,4750
295.9,2800
296,5150
296.1,9750
296.2,1000
298.2,4800
298.4,7550
298.6,900
298.8,2200
299,7650
299.1,5750
299.4,4250
299.4,8400
299.5,6700
299.9,9800
300.4,3050
300.5,5350
300.7,4500
300.8,7750
300.8,9550
300.9,4300
300.9,4950
301,1800
301,3750
301.1,8600
301.2,200
301.2,8250
301.3,3000
301.3,5650
301.4,2400
301.4,8700
301.5,3350
301.6,7850
301.7,6300
302.1,6200
302.3,5500
302.6,8750
303.5,3700
303.5,6550
303.5,9250
303.7,4350
303.8,4400
304,3200
304.3,550
304.3,9100
304.7,7950
304.8,4650
304.8,6750
304.8,8350
304.9,2050
304.9,2850
305.1,7250
305.3,8450
305.3,8950
305.4,4600
305.4,8150
305.5,2950
305.6,500
305.6,1000
305.6,7300
305.7,6100
305.7,8000
305.8,1250
306,5100
306,6800
306,8800
306.7,2500
306.7,6650
306.8,7900
307.1,100
307.3,5450
307.4,2000
307.4,2550
307.4,2600
307.4,8550
307.4,9700
307.5,950
307.8,3900
307.9,8050
308.1,1750
308.2,9050
308.3,5800
308.5,4850
308.5,8600
308.6,7800
308.8,5150
308.8,8850
309,1400
309.1,9950
309.2,7650
309.6,3450
309.6,6600
309.9,6450
310.1,5350
310.7,8300
310.8,5850
311.2,50
311.2,7550
311.3,850
311.4,3550
311.4,5000
311.5,7050
311.6,5650
311.8,1050
312.2,8900
312.2,9300
312.3,5700
312.4,9850
312.5,2900
312.6,4200
312.9,3300
312.9,4100
313,1000
313.1,5900
313.1,5950
313.1,6700
313.2,2350
313.3,1250
313.3,5200
313.4,1700
313.4,1850
313.4,2200
313.4,4150
313.4,4950
313.4,5600
313.4,8400
313.5,6500
313.7,4300
313.8,400
313.9,450
313.9,6350
313.9,8700
314,600
314,2750
314,3050
314,3650
314.1,3100
314.2,9450
314.3,7600
314.4,1300
314.5,4600
314.6,9500
314.8,9800
314.9,8750
315.1,2650
315.1,2800
315.2,7150
315.4,7000
315.4,7850
315.5,6750
315.5,7650
315.5,8100
315.5,9150
315.6,1450
315.6,3750
315.7,2500
315.7,5500
315.8,550
315.9,500
315.9,8350
316,350
316,8200
316.1,9400
316.2,1800
316.5,6300
316.8,8800
316.9,6950
317,2100
317.4,6900
317.5,750
317.7,1750
317.7,8250
317.9,3000
317.9,9750
318,3900
318.1,2150
318.1,3400
318.3,9100
318.4,7250
318.6,900
319.1,0
319.4,5800
319.9,7700
320.2,200
320.2,4500
320.3,8150
320.5,4550
320.6,3100
320.6,7750
320.8,3550
320.8,7950
321.1,1900
321.2,2950
321.3,5650
321.4,8500
321.5,4950
321.7,3700
321.7,4000
321.8,1950
321.8,5250
321.8,7450
322,4800
322.2,5450
322.3,4850
322.3,8550
322.4,2700
322.7,7800
322.8,1300
322.8,5100
322.8,8600
323.1,5050
323.4,4450
323.6,850
323.6,2850
323.6,4250
323.6,7400
323.9,5350
324,4200
324,6300
324,6450
324,6850
324,9250
324.2,5750
324.2,8400
324.3,8750
324.3,9800
324.4,1050
324.4,7300
324.6,7200
324.9,7050
325,2900
325,9600
325.2,4350
325.2,8300
325.3,3200
325.3,4400
325.4,5700
325.4,8000
325.5,4650
325.5,7850
325.6,550
325.6,2450
325.7,5850
325.8,5000
325.8,5150
326.3,9550
326.6,9050
326.9,3600
327.3,150
327.5,1800
327.7,8650
327.8,7650
327.9,1000
327.9,8850
328.2,8600
328.5,7600
328.6,7250
328.8,7550
329.1,1400
329.2,8450
329.7,1250
330.1,100
330.3,650
330.3,5600
330.5,350
330.5,5800
330.7,2200
330.8,4750
330.9,1750
330.9,2750
331,5200
331,9450
331.1,7050
331.2,5950
331.3,1150
331.3,3850
331.3,4900
331.4,7900
331.6,3750
331.6,9700
331.7,1100
331.7,6100
331.9,1650
331.9,4950
331.9,7000
331.9,9000
332,750
332,2800
332,3650
332,8250
332.1,4300
332.1,6750
332.1,8150
332.3,3300
332.4,250
332.4,6600
332.5,9850
333.9,200
334.1,4200
334.3,8050
334.5,6800
335.1,3700
335.4,1800
335.6,50
335.6,6550
336,1450
336.1,1600
336.1,8550
336.1,8900
336.3,9300
336.4,2850
336.5,1050
336.5,5650
336.6,7950
336.8,5350
336.9,9100
337.1,2150
337.1,5250
337.1,5400
337.3,2600
337.3,8400
337.4,8800
337.7,9750
337.8,1300
337.8,2400
337.8,6650
337.8,8950
337.9,6200
338,7700
338.1,500
338.1,3050
338.1,4350
338.1,4850
338.1,5000
338.1,5450
338.1,5500
338.1,7400
338.3,4500
338.7,600
338.8,0
338.8,550
338.8,1850
338.8,6500
339,6300
339.3,8750
339.5,6950
339.5,9050
339.6,3900
339.8,8350
339.9,2550
339.9,9950
340.1,2950
340.1,7250
340.2,5200
341.5,1750
342.2,2700
342.3,9450
342.5,4000
342.7,3100
342.8,4800
343,2050
343,7300
343,8300
343.3,6900
343.4,1350
343.7,1000
343.7,2500
343.7,5850
343.9,3550
344.2,6700
344.3,1800
344.3,3650
344.7,1700
344.7,3000
344.7,9500
344.8,2650
344.8,2900
344.8,9800
345.1,1950
345.1,7750
345.2,2450
345.2,8700
345.3,6750
345.3,8200
345.5,750
345.5,7550
345.5,9350
345.6,3750
345.6,8600
345.8,5700
345.9,4650
346.2,7650
346.4,5800
346.8,850
347.1,9300
347.3,1900
347.6,4600
347.8,7900
347.9,4300
347.9,5100
348,3200
348,8550
348.1,4400
348.1,9050
348.5,8500
348.6,7600
348.7,8150
348.8,450
348.8,8050
349,4250
349,8350
349.1,4950
349.2,7450
349.3,100
349.3,6300
349.4,1400
349.5,900
349.5,7250
349.5,7850
349.6,6800
349.7,7050
349.8,8800
349.9,5650
349.9,8450
350,300
350,2750
350,9150
350,9850
350.1,150
350.3,6600
350.3,7000
350.4,500
350.5,4550
350.6,5000
350.7,1300
350.7,6450
350.8,1050
350.8,1650
350.8,3150
350.8,5600
350.8,5900
350.8,6100
350.9,5350
351.2,4450
351.4,650
351.6,7300
352.4,550
352.4,3700
352.5,2800
353.8,2000
354.6,8250
354.8,7650
354.9,5750
354.9,8750
355,8400
355.2,3050
355.2,5500
355.3,1000
355.4,6850
355.5,6650
355.7,3600
355.7,5050
356.2,1750
356.2,3400
356.3,350
356.3,9250
356.3,9800
356.4,2200
356.6,4350
356.7,2050
356.7,6750
356.7,7700
356.8,4950
356.8,5850
356.9,4200
356.9,7600
356.9,9700
357,9450
357.1,3300
357.2,1250
357.3,1800
357.3,7150
357.3,9100
357.4,5150
357.5,5350
357.7,800
357.7,4750
357.8,200
357.8,2400
357.8,3450
357.8,3650
357.8,4100
357.8,5800
357.9,2950
357.9,3100
357.9,3900
357.9,5000
357.9,5650
358,8100
358.9,5950
359.2,5200
359.5,7550
359.5,9550
359.8,1450
360,2750
360,4050
360.5,6600
360.8,9750
360.9,4150
360.9,5450
361.1,3750
361.3,6350
361.3,8150
361.5,1300
361.5,2450
361.7,4850
361.7,5700
361.7,7200
361.7,8300
361.9,7900
362,1650
362.2,2800
362.2,8000
362.3,2850
362.4,5250
362.5,8550
362.6,2300
362.6,8750
362.7,8600
362.8,450
362.8,850
362.9,1100
362.9,4300
363.1,6200
363.1,9050
363.2,3200
363.2,6800
363.3,8350
363.3,8800
363.5,2200
363.5,4000
363.5,9500
363.6,3700
363.6,4500
363.6,7250
363.6,9400
363.7,4550
364,8950
364.1,1050
364.1,7000
364.3,900
364.8,50
365.3,7300
366.2,550
366.8,1850
366.8,6100
366.9,7450
367.1,4650
367.5,6500
367.6,7050
367.7,4350
367.7,9950
367.8,3050
367.9,9300
368,600
368.1,3550
368.2,1750
368.3,5100
368.5,6300
368.5,7900
368.7,750
368.7,5350
368.7,9850
368.9,1550
368.9,1800
368.9,1950
368.9,7650
369,4800
369.1,1600
369.1,5650
369.1,6550
369.1,8550
369.2,0
369.2,7850
369.2,8250
369.3,4200
369.3,5850
369.4,2150
369.4,6900
369.6,7950
369.8,4600
369.8,9800
369.9,6750
370,500
370,3650
370.3,4450
370.4,5200
370.4,8200
370.4,9500
370.5,1000
370.5,7600
370.6,1700
370.6,3900
370.9,5000
370.9,8050
371.1,8350
371.2,8800
371.3,7250
371.5,5800
371.6,4950
371.6,5400
371.6,7800
371.7,8100
371.7,9700
371.9,2500
371.9,8850
372.1,3100
372.1,8400
372.2,100
372.2,3000
372.2,6200
372.4,8150
373.1,6450
373.1,7400
373.3,2900
373.6,350
373.7,200
373.7,1300
373.8,5150
373.9,150
373.9,8750
374.5,2400
374.5,8600
374.9,1900
374.9,9200
375.1,2350
375.2,1250
375.2,3200
375.3,1350
375.3,5700
375.5,6800
375.7,9050
375.9,2100
376,2750
376,5250
376,9450
376.1,7650
376.1,8700
376.2,2600
376.5,2050
376.5,5500
376.6,1500
376.6,2550
376.6,2650
376.6,5000
376.6,5600
376.7,3300
376.7,4400
376.7,5900
376.7,8300
376.8,5050
376.8,9250
376.9,1050
376.9,7750
376.9,9850
377.2,5650
377.3,3600
377.4,2950
377.4,4500
377.4,5450
377.4,7700
377.5,500
377.5,1750
377.7,4700
377.8,4300
378,1400
378,4650
378,5950
378.1,50
378.1,7550
378.4,4000
378.7,4950
378.8,550
378.8,9100
378.9,4850
379.2,8000
379.3,2850
379.8,4250
380,6850
380.9,8050
380.9,8250
381,8900
381.2,5350
381.6,1450
381.6,6950
381.6,9500
381.7,1800
381.7,2800
381.9,5750
381.9,8550
382,100
382,8450
382.1,4050
382.3,7600
382.7,2200
382.7,6900
382.7,7000
383,3750
383,4200
383,8500
383.1,3700
383.1,7850
383.2,4600
383.2,6600
383.4,7950
383.5,0
383.5,450
383.5,1000
383.6,900
384,1650
384.1,5200
384.3,8800
384.4,9800
384.5,7750
384.6,2500
384.6,3400
384.6,3650
384.7,8600
384.9,6650
384.9,7150
385,200
385,6100
385.1,5900
385.2,2450
385.2,4750
385.3,8650
385.4,4350
385.5,8350
385.6,8750
385.7,5100
385.7,7050
385.7,7250
385.8,950
385.8,6300
386.1,9450
386.2,3050
386.3,5650
386.3,9600
387.4,5800
387.7,2900
387.9,7200
388,7450
388.1,5500
388.1,5950
388.2,4500
388.2,8400
388.4,1400
388.5,6750
388.7,150
388.7,1100
388.7,5150
389.2,1250
389.3,750
389.3,3900
389.3,4800
389.4,2050
389.4,5850
389.4,6800
389.5,3100
389.5,8950
389.6,1700
389.7,7300
389.9,5350
390,2750
390.1,2550
390.1,4150
390.1,8300
390.6,4300
390.7,9700
390.8,7650
390.9,6500
391.1,5000
391.1,5700
391.2,7900
391.2,8150
391.3,2950
391.4,1300
391.4,6450
391.4,8750
392,4950
392,9050
392.1,8700
392.4,2700
392.4,8600
392.4,9850
392.6,2400
392.6,7550
392.7,1150
392.7,9550
393.2,2800
393.6,350
393.7,850
393.8,8550
393.8,9800
393.9,4900
394,2000
394.1,1850
394.2,6700
394.4,1800
394.4,3200
394.5,3550
394.5,4200
394.6,4750
394.7,1600
394.8,7600
394.9,1900
395,4450
395,7250
395.1,7400
395.2,9000
395.5,5200
395.6,4850
395.6,5800
395.8,5750
395.9,9100
396,3700
396,7000
396.1,1750
396.3,8250
396.9,5600
397.1,9950
397.5,1350
398.1,500
398.6,6100
398.6,8800
398.9,5650
399,600
399.1,3000
399.4,1000
399.4,9300
399.5,5350
399.7,4650
399.9,3650
400.1,7050
400.7,7850
400.8,200
400.9,550
401.1,100
401.2,3300
401.6,3600
401.6,6350
401.6,8350
402,7650
402.2,8850
402.3,4400
402.3,6300
402.4,1450
402.4,5850
402.4,7300
402.4,9450
402.5,2750
402.5,5100
402.6,3100
402.6,3750
402.7,6800
402.7,7800
402.8,9400
403,4000
403.1,2050
403.1,4350
403.2,5450
403.3,650
403.3,7950
403.4,4100
403.4,9350
403.5,1650
403.5,6750
403.5,9500
403.8,7200
403.9,3900
403.9,6600
403.9,7250
403.9,9750
404,8100
404.5,2500
404.6,1050
404.6,2850
404.6,8750
404.7,1250
404.7,7900
404.8,1300
404.8,5800
405.1,2150
405.1,5000
405.3,1750
405.4,4250
405.4,5950
405.4,8000
405.5,50
405.5,4200
405.5,7100
405.6,9050
405.7,3700
405.7,5650
406,4600
406,8150
406.1,8200
406.4,450
406.4,8250
406.7,2950
406.9,8550
407.1,3650
407.1,4950
407.2,2200
407.4,6950
407.5,3050
407.5,6550
407.8,3400
408.8,7750
408.9,2350
408.9,4300
408.9,6450
409.1,750
409.3,4500
409.3,4850
409.5,1900
409.5,8300
409.6,5250
409.8,9800
409.9,7600
410.4,5050
410.4,5500
410.7,8500
410.8,2550
410.8,7300
410.9,1800
411,350
411.1,1000
411.1,3350
411.1,7150
411.1,7700
411.2,9850
411.5,4550
411.5,5700
411.7,2800
411.8,5150
411.9,7550
412,8400
412,8600
412.2,550
412.2,1300
412.3,5350
412.6,100
412.6,8450
412.7,1150
412.7,1400
412.7,3200
412.9,3300
412.9,3550
412.9,3900
412.9,4800
412.9,8900
413,1050
413,1100
413,5100
413.1,850
413.1,1600
413.1,4750
413.1,5750
413.1,7450
413.1,8050
413.1,8750
413.3,8350
413.3,8550
413.4,5600
413.4,6100
413.4,7050
413.4,8700
413.4,9100
413.5,1950
413.5,4950
413.5,5000
413.7,2650
413.7,3700
413.7,5900
413.7,9050
413.8,1450
413.8,9250
413.9,300
413.9,4150
413.9,4700
414,4000
414,4250
414,5300
414,7950
414.2,7650
414.2,9950
414.4,4200
414.4,5200
414.4,5850
414.9,3000
415.2,6900
415.8,900
415.8,1700
415.9,8800
416.9,1750
417.2,6300
417.3,7250
417.4,7000
418,9450
418.1,8100
418.4,950
418.6,2000
418.6,4850
418.9,6750
419.1,3750
419.2,4550
419.2,5650
419.3,7900
419.3,9500
419.5,4350
419.7,2300
420,5000
420.1,4400
420.1,8300
420.2,4600
420.3,3100
420.5,5950
421,8550
421.1,2750
421.1,5450
421.4,7850
421.6,4450
421.7,8700
421.8,150
421.9,8750
422,5700
422.1,5800
422.2,8950
422.9,2850
422.9,7600
423,6800
423.1,2050
423.2,2900
423.4,2200
423.4,7200
423.4,9700
423.6,4150
423.6,8200
423.7,6350
423.8,1150
423.9,7050
424,8150
424,9800
424.1,50
424.2,1000
424.2,3900
424.2,6650
424.4,4200
424.5,6300
424.6,9300
424.9,450
425.4,4250
425.4,5900
425.6,8400
425.8,500
425.8,600
425.8,3700
425.9,2500
426,1650
426,7650
426.1,3650
426.1,9150
426.1,9750
426.2,1900
426.4,3300
426.6,200
426.6,3050
426.6,4500
426.8,3850
426.8,6100
426.9,5100
427,7950
427.1,6950
427.2,6450
427.2,9050
427.3,1300
427.3,6850
427.4,850
427.4,3450
427.5,1050
427.7,2100
427.7,8600
427.9,750
428.2,7000
428.2,9250
428.3,1950
428.3,8250
428.4,4650
428.4,8000
428.6,5950
428.7,9850
428.8,5250
428.8,6900
428.8,8350
428.9,8750
429.4,7400
429.5,1800
429.5,4300
429.6,1600
429.7,6750
429.8,6600
429.8,7550
429.9,800
429.9,1750
430.1,8850
430.3,3200
430.3,3400
430.6,9450
431,1850
431,5200
431.1,2800
431.1,7800
431.2,4350
431.2,8650
431.2,9100
431.3,2600
431.3,4950
431.4,4600
431.5,2950
431.5,5350
431.6,8550
431.8,550
431.8,4800
431.9,5800
432,2400
432,7250
432.1,7300
432.2,3750
432.2,5650
432.4,8300
432.5,0
432.6,1450
432.6,3550
432.9,1400
432.9,8800
433.3,8400
433.7,6500
434.3,4550
434.4,1300
434.4,9550
434.6,7750
434.6,9800
434.8,8050
434.8,8600
435.1,7050
435.1,7850
435.3,2150
435.5,6300
435.5,8700
435.6,3100
435.6,5700
435.9,2650
435.9,7650
435.9,7950
436.1,1200
436.2,4050
436.5,7450
436.5,7600
436.7,5400
436.8,900
437.3,3000
437.5,5150
437.6,450
438,3700
438.4,5850
438.5,1050
438.6,6100
438.6,8500
439,4400
439.4,1250
439.7,4450
440,200
440,1000
440,4950
440,8200
440.2,5000
440.4,6400
440.7,5600
440.9,500
441.1,9050
441.2,5650
441.4,1100
441.4,6750
441.6,6550
441.7,4100
441.8,3650
442,2850
442.2,4200
442.2,8250
442.2,8550
442.3,1800
442.3,4350
442.3,6450
442.5,5500
442.6,8750
442.7,350
442.7,7000
442.8,2050
442.8,2200
442.8,7700
442.8,8900
443.1,4750
443.1,5750
443.2,2000
443.2,7300
443.2,9500
443.3,7250
443.3,8000
443.5,1900
443.6,4000
443.7,50
443.9,1750
443.9,5700
443.9,5800
443.9,6300
444.2,1700
444.4,3900
444.5,7800
444.6,3750
444.6,5250
444.7,7650
444.8,150
445.4,9300
445.5,100
445.5,8450
445.6,7050
445.7,5450
446,8350
446.1,8600
446.2,7550
446.3,550
446.4,1150
446.4,4500
446.4,9100
446.6,5050
446.7,4300
446.8,750
446.9,850
446.9,4850
446.9,5350
446.9,6500
446.9,8800
447,7200
447.1,250
447.2,2550
447.2,2950
447.3,2500
447.4,2750
447.5,2450
447.5,5200
447.5,8150
447.8,4800
447.9,2900
447.9,8100
447.9,9400
447.9,9850
448,2400
448.2,8050
448.7,9700
449.2,9450
449.5,5650
450.1,3050
450.2,4650
450.4,5950
450.9,4550
450.9,8700
451,8750
451.1,3600
451.3,9950
451.5,8300
451.7,7400
451.9,9200
452.1,1850
452.1,9800
452.2,5850
452.4,1300
452.4,7600
452.5,0
452.5,1800
452.6,7850
452.8,7950
453,5000
453.1,3100
453.2,1650
453.3,900
453.3,1000
453.3,7250
453.3,7900
453.4,1750
453.5,9050
453.7,8550
453.9,9750
454,850
454.1,3550
454.2,6800
454.4,4750
454.5,6100
454.5,8450
454.6,2850
454.6,8000
454.7,1250
454.7,3700
454.7,4350
454.9,1350
455,2800
455.2,4250
455.2,5100
455.2,6850
455.3,4950
455.4,9100
455.5,500
455.5,650
455.5,1950
455.5,9600
455.6,1050
455.6,1450
455.8,7000
456.1,1100
456.1,7750
456.3,3750
456.3,7450
456.4,5700
456.4,5900
456.5,5450
456.7,3200
456.7,7100
456.7,8400
456.8,550
456.8,1400
456.8,2000
456.9,8500
457,3900
457.1,9500
457.5,100
457.6,50
457.6,4200
457.6,6700
457.6,7300
457.8,3400
457.9,150
457.9,750
458,8350
458.2,5150
458.2,5350
458.2,7050
458.3,6300
458.4,7550
458.4,8150
458.5,5200
458.5,5650
458.7,4300
459.4,8750
459.5,5750
459.6,7650
459.7,8300
459.9,2750
460,3650
460,6450
460,9550
460.1,4500
460.2,1300
460.2,2300
460.3,2150
460.3,2400
460.3,6750
460.7,2050
460.7,5100
460.8,4600
460.9,1700
461,5500
461.1,5800
461.1,6350
461.1,8250
461.1,9800
461.2,4850
461.2,5950
461.3,6550
461.4,1800
461.4,2350
461.4,8800
461.5,350
461.6,6650
461.6,9250
461.7,6600
462.3,2550
462.3,9050
462.4,3300
462.4,6900
462.5,6500
462.7,7150
463.4,4000
464.4,1750
464.7,3750
465.2,4800
465.3,3700
465.4,8600
465.7,4950
465.8,4750
465.8,7850
466,3550
466,5000
466.1,8000
466.3,8200
466.4,2950
466.6,8850
466.7,450
466.8,200
466.8,1650
466.8,3000
466.8,4200
466.8,8550
467,4350
467.1,850
467.1,5050
467.1,5650
467.2,4100
467.2,4450
467.2,9300
467.4,650
467.7,6950
467.7,9150
467.9,1150
467.9,7200
468,3900
468.2,3650
468.3,4400
468.3,8150
468.5,7000
468.6,6200
468.6,9950
469.1,1000
469.1,4550
469.2,2850
469.2,7700
469.8,2200
470,6300
470.1,8950
470.5,5250
470.8,50
470.8,5800
470.9,1400
471.6,1550
471.7,3200
471.8,1800
471.8,7550
472,150
472,7650
472,7950
472.1,9450
472.2,1250
472.2,2650
472.4,900
472.5,3100
472.5,8800
472.6,350
472.6,4500
472.6,6100
472.6,8050
472.7,5350
472.8,5500
472.8,8750
472.8,9100
472.9,100
472.9,300
472.9,4300
473,5850
473.1,4650
473.1,7050
473.1,7600
473.2,1050
473.4,2600
473.4,3050
473.4,4050
473.4,5700
473.5,550
473.5,7250
473.5,8400
473.5,9050
473.7,1600
473.8,4250
473.9,8550
474,2800
474,8100
474,9500
474.3,6850
474.3,9350
474.4,4850
474.5,3400
474.7,4950
474.7,7300
474.9,9700
475,5950
475,8350
475,8450
475,9800
475.1,1350
475.3,5150
475.4,1300
475.5,6500
475.8,500
476,5100
476.1,6900
476.3,2400
476.6,3700
476.6,8700
477,5600
477.4,1900
477.4,3600
477.6,600
477.9,7000
477.9,9850
478.4,5650
478.4,8900
478.7,7750
478.7,7850
478.8,5450
479.1,2050
479.3,5200
480.5,6700
480.5,7900
480.6,5000
480.9,200
481.2,5700
481.3,2000
481.9,1450
481.9,7650
482,6150
482.1,9750
482.2,1050
482.2,2900
482.2,6800
482.2,8250
482.2,8550
482.2,8850
482.3,4200
482.3,9650
482.4,2500
482.4,3750
482.5,0
482.5,3650
482.6,4600
482.6,8300
482.8,1750
482.8,8600
483.1,4700
483.1,5350
483.1,6300
483.1,7400
483.3,850
483.3,1950
483.4,6450
483.5,2950
483.5,5400
483.5,6750
483.5,7550
483.7,8350
483.8,5800
483.9,750
484.7,1800
484.7,8050
484.9,9850
485,4350
485.4,7950
485.4,9300
485.6,6850
485.7,4300
485.7,4950
485.8,2750
485.9,2800
486,4450
486.1,3700
486.2,1250
486.2,2850
486.2,3300
486.4,50
486.4,8750
487.1,4000
487.1,9450
487.4,9600
487.5,5750
487.6,1300
487.6,3850
487.6,8500
487.7,2400
487.8,3200
488.1,4400
488.2,3550
488.2,7600
488.6,1600
488.6,7300
488.8,1000
488.8,1700
488.8,5650
488.8,8000
488.9,150
488.9,3000
489,7650
489.1,6550
489.1,9050
489.3,1150
489.3,5250
489.4,8150
489.4,9800
489.5,6600
489.6,4500
489.6,4800
489.6,7250
489.6,7900
489.7,4250
489.8,4050
489.8,7800
490,200
490.1,850
490.1,900
490.2,250
490.3,4600
490.4,4900
490.4,9400
490.4,9950
490.6,5900
490.6,6100
490.6,7050
490.6,8700
490.8,9500
490.9,4150
490.9,6800
491,6650
491.1,3100
491.1,8200
491.3,7850
491.5,550
491.5,7550
491.8,1750
491.9,9100
492,3050
492,8400
492.4,650
492.4,3450
493,8550
493.1,7000
493.5,5150
494,100
494,5000
494,5100
494.1,1400
494.2,3650
494.3,4950
494.7,2200
495.2,4550
495.2,4750
495.4,9150
495.7,8800
495.8,6350
495.9,5500
496.1,8300
496.2,7200
496.5,8250
496.7,3900
497,1800
497,5800
497,5850
497.1,1100
497.3,8350
497.4,4200
497.5,350
497.5,1950
497.5,8600
497.6,750
497.7,3300
497.8,6450
497.9,3750
497.9,4350
497.9,6300
498.1,5350
498.2,5700
498.3,5200
498.4,1850
498.6,2800
498.6,7950
498.7,8100
498.8,9800
498.9,6750
498.9,7700
499,7300
499.1,2050
499.1,7750
499.2,1450
499.2,3600
499.2,4300
499.5,1050
