t,neuron
253.6,4500
253.6,5650
253.6,9550
253.7,4300
253.7,7900
253.8,500
253.8,9450
253.9,3650
253.9,3750
254.1,5100
254.2,3400
254.2,4850
254.2,8600
254.3,1650
254.3,5150
254.3,9150
254.7,3550
254.8,8250
254.9,750
254.9,900
255,3200
255,9500
255.2,9850
255.5,150
255.5,7850
255.6,4950
255.8,250
255.8,5900
256,4200
256,8900
256.1,1000
256.1,5800
256.1,9750
256.2,1300
256.3,6100
256.3,7800
256.5,8500
256.6,1850
256.6,9250
256.7,200
256.7,1250
257,8750
257.3,2400
257.4,8400
257.5,1150
257.5,3700
257.5,4400
257.6,8800
257.7,9050
257.8,2950
257.8,7250
258.3,8350
258.6,950
258.6,4250
258.6,5700
258.7,8200
258.8,600
258.9,2050
259.2,4350
259.2,5450
259.2,9950
259.4,2800
259.6,8850
259.7,7000
259.8,2850
259.8,6300
260,6750
260.2,3150
260.6,8550
260.9,7450
261.5,4300
261.8,6600
262.4,5050
262.8,5000
262.9,3300
263,8150
263.1,4750
263.4,2750
263.8,5350
264.1,7050
264.2,6350
264.3,1100
264.3,2500
264.3,8000
264.3,8600
264.3,9650
264.4,450
264.4,3850
264.4,4450
264.4,5250
264.6,7750
264.6,9800
264.7,2550
264.8,1000
264.8,5750
265,1050
265,7550
265.1,2850
265.3,5200
265.3,6700
265.4,8650
265.6,4150
265.6,7650
265.6,8100
265.8,5650
265.8,7900
265.9,4400
266,7600
266.4,1800
266.5,100
266.5,1450
266.5,2700
266.5,9300
266.8,50
266.8,3400
267,4200
267,5850
267.2,9100
267.5,500
267.5,2900
267.7,1600
267.8,4800
268.1,4000
268.2,5800
268.3,6800
268.4,1750
268.4,7300
268.5,550
268.5,2050
268.5,2650
268.6,8750
268.7,3700
269.1,2950
269.1,4650
269.2,7950
269.2,9050
269.6,850
269.6,3200
269.6,3900
269.6,7700
269.7,8050
269.7,8800
269.7,9450
269.8,7200
269.9,9750
270,800
270,8300
270.1,6450
270.1,7000
270.3,4950
270.7,4600
270.7,6750
270.8,3550
270.8,3750
271.1,1400
271.1,1700
271.1,4500
271.1,6500
271.1,8550
271.2,1900
271.2,5600
271.5,5400
271.7,5950
271.7,7850
272,3650
272,4850
272.4,5350
272.5,6850
272.5,8350
272.8,900
273,2200
273.2,9850
273.3,3100
273.3,3600
273.3,8700
273.5,1150
273.5,7800
273.8,200
273.8,5650
274,1550
274.1,350
274.1,6050
274.2,150
274.4,3050
274.4,4300
274.4,5150
274.5,7650
274.6,1000
274.6,7900
274.7,1300
274.7,1350
274.7,4550
274.7,5700
275.3,450
275.3,5500
275.3,7450
275.4,6150
275.4,9600
275.5,7050
275.6,6450
275.7,2150
275.7,8600
275.8,7250
275.9,2750
275.9,6300
275.9,9150
276,8400
276.3,1250
276.3,9500
276.4,750
276.4,2800
276.5,3000
276.5,6100
276.6,4250
276.6,5100
276.6,8500
276.7,2850
276.9,1800
276.9,3300
276.9,6950
277,8550
277.1,850
277.1,9700
277.4,8750
277.5,5450
277.8,8950
278.1,7300
278.1,8450
279.1,5800
279.3,4950
279.4,9250
279.5,7000
279.6,8200
280.3,6900
280.6,100
280.6,9050
280.8,5000
281.1,2050
281.4,2450
281.4,5050
281.5,5200
281.5,5700
281.9,4050
281.9,9800
282,1750
282,7600
282.2,6650
282.8,8250
282.9,5750
283,2650
283,7750
283.1,6800
283.3,6750
283.5,1050
283.5,4300
283.5,9350
283.7,550
283.7,1450
283.8,4350
283.9,8800
284.2,3700
284.2,4650
284.3,7950
284.5,5850
284.5,5950
284.5,9100
284.6,7550
284.8,1650
284.9,7150
285,2400
285,3900
285,5350
285.1,5650
285.4,6600
285.4,8050
285.5,6550
285.7,8350
285.8,7400
286.1,300
286.3,500
286.3,7650
286.4,4400
286.4,8150
286.5,3650
286.6,8550
286.6,8700
286.8,9550
286.9,0
286.9,3550
286.9,4000
287.3,1000
287.3,4750
287.4,200
287.5,1300
287.6,2500
287.7,4500
287.9,6350
288.3,4200
288.5,9300
288.6,900
288.6,1850
288.6,4450
288.6,6850
288.8,3750
288.9,9600
289.1,1800
289.4,7850
289.5,1400
290.2,7250
290.3,7450
290.5,6300
290.7,2800
291,9450
291.3,8300
291.6,7000
291.8,5900
292,9800
292.5,9850
292.6,50
292.6,3400
292.8,3850
292.8,8750
292.9,650
293,4550
293,4850
293.1,2350
293.2,1700
293.2,9050
293.4,2950
293.4,5250
293.4,7200
293.4,8000
293.6,1900
293.8,2850
293.9,350
293.9,4800
294,6500
294.1,5100
294.2,3000
294.3,100
294.3,850
294.3,1250
294.4,200
294.4,7550
294.6,1500
294.6,7300
294.8,6700
295.1,550
295.1,3200
295.3,1450
295.3,5450
295.5,2000
295.6,9500
295.9,1750
295.9,5350
295.9,5650
295.9,7050
296.1,150
296.3,5150
296.3,9300
296.4,5600
296.8,7650
296.9,3050
297.2,8250
297.4,8600
297.5,2200
297.5,9950
297.6,8850
297.9,4950
297.9,6100
298,4300
298,6600
298,6750
298,8400
298.4,5800
298.7,5000
298.7,8300
298.8,1800
298.8,2900
298.9,4250
298.9,8550
299.1,6650
299.7,3650
300.1,8900
300.3,3900
300.3,7850
300.6,4350
300.7,3700
300.7,6450
300.7,8000
300.8,9100
301,3300
301,4650
301,6800
301.1,3100
301.1,8800
301.2,1000
301.3,750
301.9,4600
302,250
302,5500
302.5,450
302.6,7800
303.4,1100
303.6,1300
303.6,2050
303.6,2750
303.6,7050
303.6,9250
303.7,7950
303.8,3750
303.9,1250
303.9,4800
304,9050
304,9550
304.1,8050
304.2,7000
304.3,2950
304.3,8200
304.3,9800
304.4,1150
304.4,6900
304.4,6950
304.5,1050
304.5,1950
304.5,2400
304.5,7550
304.5,7900
304.6,950
304.6,8450
304.7,600
304.7,800
304.7,7600
304.7,9400
304.9,500
304.9,5300
305,9850
305.4,2500
305.4,7250
305.7,8950
305.8,3250
305.9,5700
306,5100
306,7300
306.1,1600
306.1,1800
306.1,2800
306.1,4200
306.1,8700
306.1,9450
306.2,550
306.2,3600
306.2,5650
306.4,4500
306.6,3450
306.6,5200
306.7,4950
306.7,5350
306.7,8350
307.1,5950
307.3,2550
307.6,9150
307.7,2300
307.9,5850
308.7,5800
308.8,8250
308.9,3650
309,5400
309.1,1700
309.1,8150
309.1,8400
309.5,5750
309.5,6300
309.7,100
309.9,3550
310.1,5000
310.2,3200
310.2,8750
310.3,2450
310.4,4100
310.4,7850
310.9,2650
310.9,8550
310.9,9750
311.2,850
311.2,8600
311.3,4300
311.5,6200
311.6,7650
311.8,6750
312.1,9700
312.2,5600
312.4,9350
312.7,1450
312.9,4400
312.9,7200
312.9,8800
313.1,4000
313.5,1000
313.7,1650
313.7,3400
313.7,4050
313.8,3150
313.9,0
313.9,7150
314.1,500
314.1,2500
314.3,3700
314.4,350
314.7,4650
314.8,200
314.8,1750
314.9,7700
315,7450
315.2,7600
315.3,3000
315.5,5150
315.6,9450
315.8,1400
316,1050
316.1,2100
316.1,6450
316.4,1900
316.4,7250
316.4,8500
316.6,1850
317,5650
317.1,3100
317.1,4450
317.1,5250
317.1,6500
317.1,8100
317.3,7300
317.5,50
317.5,4250
317.5,4850
317.5,8750
317.5,9400
317.6,3300
317.6,9500
317.7,2200
317.8,8850
318.1,4500
318.1,5200
318.3,900
318.3,6550
318.4,2900
318.4,8150
318.6,550
318.6,3850
318.6,3900
319,2800
319,2950
319,6100
319,7050
319.1,7550
319.7,9800
319.8,3050
319.9,7750
319.9,8000
319.9,9050
320,5950
320,9300
320.1,1800
320.1,4350
320.1,8200
320.3,1300
320.3,7800
320.4,1700
320.4,8300
320.6,5850
320.6,7900
320.7,8700
320.7,9750
320.9,4200
321,8350
321.3,6900
321.6,1600
321.9,2500
322.1,5350
322.2,6300
322.2,6350
322.2,7950
322.2,8600
322.4,850
322.6,8550
322.9,450
323,5500
323,5700
323.1,1250
323.2,2400
323.5,5650
323.8,7000
323.9,3350
324,8250
324,8900
324.4,7400
324.5,3750
324.6,750
324.6,2850
324.7,3200
324.7,8400
324.9,5450
325,5800
325.4,7300
325.5,1050
325.8,1800
326.3,7850
326.5,5000
326.5,8050
326.6,9100
326.7,7650
327.2,6800
327.4,6700
327.5,1750
328,6150
328.1,650
328.4,500
328.4,4550
328.5,2750
328.6,550
328.8,2450
328.8,7700
328.9,1300
328.9,7050
329,3650
329.2,4950
329.2,6600
329.3,4400
329.3,4800
329.4,4200
329.6,100
329.8,3700
329.8,5050
329.8,8300
329.9,4900
330,4350
330.1,1150
330.1,9800
330.2,3300
330.2,4850
330.2,7600
330.2,9050
330.3,150
330.3,8150
330.4,1000
330.5,0
330.5,350
330.5,5100
330.6,4750
330.8,4000
330.8,9200
331,6750
331,8750
331.1,5200
331.1,8950
331.2,5850
331.2,8650
331.4,2800
331.5,6950
331.7,200
331.7,5150
331.9,3400
332.2,2650
332.2,5350
332.9,3550
332.9,7550
334,9450
334.3,6850
334.4,9750
334.5,7250
334.7,4250
334.9,4300
335.1,4500
335.6,5800
335.7,400
335.7,7950
335.7,8350
335.9,8550
335.9,9850
336,1450
336,7650
336.1,8200
336.2,7750
336.2,8600
336.3,1750
336.6,6650
336.8,8800
336.9,3600
337,1100
337.1,5400
337.1,9300
337.2,5000
337.3,1800
337.6,1650
337.6,4000
337.7,6300
337.8,2700
337.8,9150
338,900
338.1,1400
338.1,3100
338.2,2050
338.3,1050
338.5,5650
338.6,1950
338.6,8250
338.7,3650
338.7,3700
338.8,3900
338.8,4450
338.8,8400
338.9,2900
338.9,3750
338.9,5450
339.1,3050
339.2,4600
339.2,5900
339.4,6900
339.5,750
339.5,8750
339.6,5750
339.7,1000
339.9,8050
340,8500
340.3,5500
340.6,7850
340.7,9050
340.9,2600
340.9,2850
341,9250
341.1,1300
341.2,8150
341.3,9550
341.5,1250
341.6,6450
341.6,9350
341.7,6100
341.8,9100
341.9,2800
341.9,5150
341.9,5950
341.9,7800
342,8450
342.1,1350
342.3,5300
342.3,6500
342.6,7000
342.8,9800
343.2,5250
343.4,50
343.4,2750
343.4,8000
343.5,4150
343.7,850
343.8,8550
343.8,9450
343.9,4650
344,1800
344.1,7900
344.2,100
344.5,6750
344.7,5700
344.8,450
344.8,7250
344.9,8300
346.1,350
346.3,1900
346.5,5100
346.5,6600
346.6,5650
346.6,7450
346.7,2200
346.8,4850
346.9,600
347.2,4200
347.2,7400
347.2,7550
347.5,7650
347.6,5850
347.6,9500
347.7,4300
347.7,9950
347.8,300
347.8,2950
347.8,4500
347.9,2550
348,4800
348.3,2400
348.3,5000
348.5,7300
348.5,9300
348.6,1750
348.7,8800
348.7,9850
348.9,2350
349,4950
349.3,3050
349.3,5800
349.4,1700
349.6,7700
349.7,6400
349.8,5350
349.9,5200
349.9,9700
350,800
350.1,6800
350.1,8350
350.2,1000
350.2,8700
350.3,550
350.8,2050
351,2000
351.2,4350
351.5,3200
351.5,6950
351.5,9750
351.7,4450
351.7,7600
352,1300
352.3,2150
352.3,7050
352.4,3000
352.5,6350
352.5,8750
352.8,3750
352.8,6700
352.9,750
352.9,8400
353.2,3700
353.4,9050
353.5,900
353.6,6750
353.8,6300
354,0
354,6450
354.2,200
354.4,1450
354.5,2850
354.6,6650
355.2,3300
355.3,8950
355.4,4400
355.5,50
355.5,6850
355.6,2500
356.2,1250
356.2,8050
356.5,4550
356.5,5700
356.8,4000
356.9,150
356.9,1400
357.1,3550
357.2,3900
357.2,9450
357.6,1800
357.8,5500
357.9,7200
357.9,7550
358,550
358,4300
358.2,500
358.4,4950
359,2900
359.5,5650
360,2750
360.3,3100
360.4,6550
360.4,6600
360.7,4750
360.8,4050
360.8,7850
360.9,4200
361,850
361,3050
361,7600
361,8200
361.1,5600
361.2,7900
361.3,3650
361.4,4650
361.7,5050
361.7,8100
361.9,8800
362,9500
362.1,6500
362.2,4250
362.4,8000
362.4,8900
362.6,250
362.6,1950
362.7,7150
362.8,1600
362.8,8600
362.9,7950
363,2800
363,4500
363,5800
363,7000
363.1,100
363.1,450
363.1,6750
363.1,7650
363.1,8350
363.2,1850
363.2,7750
363.3,5450
363.3,8550
363.4,1050
363.4,5150
363.4,8250
363.6,2950
363.7,3700
363.8,6200
363.9,2300
363.9,5000
363.9,5950
364,1300
364,2450
364.1,9800
364.2,4850
364.3,5100
364.7,7250
364.8,900
364.8,9300
364.9,1750
365.1,1100
365.1,6800
365.2,4350
365.4,3750
365.5,750
365.5,9950
365.6,2600
365.7,2650
365.8,1000
366,8750
366.1,4950
366.1,6100
366.1,6450
366.1,8300
366.1,8400
366.2,5350
366.4,7300
366.7,3300
366.9,7450
367,9050
367.1,7700
367.3,1800
367.5,8500
367.7,1650
367.9,7800
367.9,8150
368,3400
368.6,7050
368.7,2500
368.7,9850
369.1,3200
369.1,8350
369.2,200
369.4,2200
369.4,3600
369.9,1450
370,5650
370.1,5850
370.2,50
370.3,3450
370.6,1150
370.7,4600
370.8,8550
370.9,1250
371.1,600
371.2,5700
371.3,7400
371.3,8450
371.5,350
371.5,9700
371.8,1900
371.9,550
372,4800
372,6550
372.1,6850
372.1,9600
372.2,500
372.2,5350
372.6,5500
372.7,5200
372.7,5250
372.8,7850
373.4,5750
373.5,4150
373.6,4650
373.7,3900
373.8,9100
373.9,100
374,3000
374,5800
374.2,4200
374.6,2050
374.6,5900
374.6,7650
374.8,9550
374.9,400
374.9,6300
374.9,7950
374.9,9250
375,3650
375,4300
375,6750
375.2,1700
375.2,2800
375.3,150
375.4,4900
375.5,2400
375.6,4350
375.7,6900
375.7,7300
375.7,7900
375.8,4500
375.8,9750
375.9,1350
376.1,4400
376.2,2000
376.2,7250
376.2,8050
376.3,2850
376.4,8600
376.4,8850
376.5,0
376.5,2550
376.5,2750
376.9,9450
377,1750
377.1,7050
377.1,8400
377.2,5000
377.2,6950
377.2,8750
377.7,1400
377.7,1800
377.7,5050
377.8,8800
377.8,9800
377.9,2100
378.5,7600
379.4,7550
379.7,1550
379.9,8250
380.3,850
380.4,7750
380.6,4450
381,3100
381,3700
381.2,5650
381.3,8700
381.4,7000
381.5,5150
382,8550
382.1,350
382.1,8150
382.1,8350
382.1,9850
382.2,4950
382.2,5350
382.4,5600
382.5,4250
382.6,1300
382.6,1500
382.7,3750
382.7,4800
382.7,5100
382.7,6650
383,1600
383,2700
383.1,300
383.1,5400
383.2,2900
383.2,5950
383.3,7200
383.3,7450
383.4,200
383.4,4100
383.4,4750
383.6,1050
383.6,4850
383.8,2950
383.9,2150
384,8600
384.1,5450
384.1,5700
384.3,550
384.4,4600
384.5,6850
385,2600
385,5300
385.3,4350
385.4,450
385.6,6750
386.2,6600
386.3,9050
386.5,6100
386.8,6450
387.3,5800
387.6,8800
387.7,1000
387.8,2800
387.9,8450
388,1800
388,7700
388.1,6800
388.2,8000
388.2,9300
388.4,150
388.7,1400
388.7,4400
388.7,8650
388.8,4500
388.8,9700
389.1,3550
389.2,9500
389.3,8050
389.6,2350
389.7,1650
389.7,3050
389.7,5200
389.7,8750
389.8,2050
390,100
390.1,9100
390.2,2550
390.2,3400
390.2,3650
390.2,7950
390.3,800
390.3,6150
390.3,8500
390.4,8200
390.5,900
390.5,6300
390.5,8300
390.6,9750
390.7,4550
390.7,7250
390.9,3600
390.9,9800
391.1,3300
391.1,5350
391.1,6350
391.2,3900
391.3,1250
391.3,1450
391.3,2200
391.3,3200
391.4,5500
391.4,7600
391.4,7650
391.6,4050
391.8,4000
391.8,4300
392.1,8950
392.2,7900
392.5,5950
392.7,750
392.7,8400
392.8,8250
392.9,1750
392.9,6500
393.1,650
393.2,9450
393.3,2500
393.3,9400
393.5,8550
394.3,7050
394.6,5900
394.6,7550
394.6,9950
394.8,2650
394.8,5650
394.8,7150
394.9,7300
394.9,8700
395,4200
395,8100
395,8150
395.4,350
395.4,5850
395.9,1350
396,2850
396,4950
396.3,7850
396.6,1700
396.6,1800
396.6,9050
396.7,2300
396.8,7750
396.9,1900
397,5600
397.3,4150
397.3,5000
397.4,3700
397.7,1950
397.7,9800
397.9,3100
398,5250
398.1,1100
398.2,6700
398.3,500
398.4,50
398.6,5750
399.2,2000
399.2,2400
399.5,5800
399.6,6200
399.7,4850
399.8,850
399.8,7800
399.8,8900
399.9,1000
399.9,5350
400.3,8350
400.6,600
400.6,7250
400.7,1200
400.7,1850
400.8,9150
400.9,8750
401,7600
401.1,200
401.1,1300
401.1,5700
401.1,9000
401.2,9850
401.3,6100
401.3,7200
401.3,8850
401.4,1400
401.4,2200
401.5,5500
401.5,9450
401.9,2750
401.9,6450
402,150
402,6750
402,6900
402.4,1450
402.4,2450
402.4,2950
402.4,4750
402.4,5150
402.5,6300
402.6,1050
402.6,1750
402.6,3750
402.6,4650
402.6,7650
402.7,3000
402.8,7000
402.9,8600
403.1,1150
403.1,9550
403.4,4600
403.5,1600
403.6,2850
403.8,1650
403.8,1800
403.9,1250
403.9,3900
403.9,4050
404,3650
404.2,2900
404.3,8550
404.7,2800
404.8,5650
404.8,7850
405,3550
405.2,5950
405.3,550
405.3,5450
405.3,9750
405.5,5000
405.8,100
405.8,7300
406.1,750
406.1,7950
406.2,5100
406.2,5200
406.2,9500
406.4,4100
406.4,4250
407.2,450
407.2,6600
407.3,1700
407.4,8400
407.5,7400
407.8,3700
408.1,4300
408.3,2600
408.4,3150
408.8,8300
409.1,6800
409.2,9100
409.3,50
409.6,3400
409.8,4350
409.8,8150
409.8,9300
409.9,1300
409.9,4450
410,1750
410,7050
410.1,5800
410.2,4200
410.2,9850
410.4,8950
410.7,2050
410.9,6950
410.9,8350
411,350
411.1,5600
411.1,7900
411.3,1050
411.5,1000
411.5,1900
411.5,5300
411.6,2550
411.7,3600
411.7,8100
411.7,8250
411.7,8750
411.8,3200
411.9,9450
412,2500
412,4800
412,5050
412,8800
412.1,3300
412.2,6650
412.4,7650
412.5,5900
412.5,8200
412.6,3100
412.7,9050
413.2,1800
413.3,7250
413.3,7450
413.3,7550
413.4,7600
413.5,6750
413.5,8000
413.5,8500
413.5,9800
413.6,7750
413.6,9250
413.8,4550
413.9,4400
414.2,5850
414.5,850
414.6,5350
414.9,900
415.1,1450
415.1,4500
415.2,6850
415.4,5700
415.4,8450
415.8,3050
416.1,3650
416.2,4950
416.4,2800
416.6,3750
416.6,5450
416.8,4850
416.9,550
416.9,6300
417,5100
417.2,9700
417.3,1600
417.6,4250
417.9,8700
418.3,6900
418.5,5750
418.5,6500
418.8,1650
418.8,1750
418.8,4000
418.8,8550
418.9,150
418.9,7050
419.2,450
419.3,950
419.4,2200
419.6,750
419.7,3700
419.7,6350
419.7,7300
419.8,4600
420,1400
420.3,5250
420.5,3900
420.5,6550
420.5,7000
420.6,2750
420.6,5000
420.9,2950
420.9,3450
420.9,9050
421.1,1300
421.1,8600
421.2,7900
421.2,9350
421.5,6100
421.7,9750
422,6450
422.2,3000
422.2,7250
422.3,5650
422.6,3600
422.7,7600
422.8,3300
422.8,4950
422.8,5200
422.9,7850
422.9,8100
422.9,8350
422.9,9100
423.1,200
423.1,4350
423.2,9500
423.4,5800
423.7,7700
423.7,8050
423.7,8150
423.8,1950
423.8,3200
424,4750
424,9300
424.1,5900
424.1,9800
424.2,4300
424.4,2050
424.4,2850
424.5,4200
424.6,6600
424.7,5150
425,7650
425.1,7800
426.3,8750
426.9,2600
427,5500
427,7950
427.4,9450
427.5,4650
427.6,100
427.7,550
427.8,3650
427.8,7100
427.9,0
428,300
428,850
428,6100
428,7400
428.1,2100
428.1,5700
428.2,3750
428.3,8850
428.4,5950
428.4,6300
428.5,50
428.6,2450
428.6,5350
428.6,7050
428.6,8300
428.7,8400
428.8,4050
429.1,250
429.1,1000
429.1,1300
429.1,3700
429.1,7550
429.1,9550
429.2,2500
429.4,1350
429.4,2400
429.4,2900
429.4,8800
429.4,9950
429.5,2150
429.6,1800
429.6,8250
429.8,4800
429.8,8600
429.9,5800
429.9,7150
430,1050
430,1900
430.1,9150
430.3,350
430.3,3050
430.3,8200
430.4,500
430.4,1450
430.4,4100
430.4,5850
430.4,9850
430.5,7200
430.6,9050
430.9,1850
430.9,2350
431.4,3550
432.2,5600
433.7,3900
434.2,8750
434.7,1750
434.9,6950
435.1,3100
435.2,8500
435.4,2950
435.6,2650
435.6,5100
435.7,3400
435.7,8700
436,1250
436,1700
436,5200
436,7250
436.1,7750
436.2,4400
436.2,4500
436.3,4550
436.3,7600
436.4,5350
436.4,7650
436.4,8650
436.5,2750
436.5,5650
436.5,8900
436.6,1150
436.7,6750
436.8,1400
437,3200
437,5000
437,7850
437.3,5450
437.4,4200
437.4,7300
437.6,3850
437.8,7200
437.9,450
437.9,4950
437.9,9400
438,8400
438.1,4300
438.2,8550
438.3,1650
438.4,1800
438.4,1950
438.5,2050
438.7,6500
438.7,8450
438.7,9600
438.8,9250
438.8,9300
439,9450
439.3,6550
439.4,4350
439.4,7050
439.7,3000
439.9,7000
440,750
440,3650
440,5850
440.2,5800
440.2,7950
440.3,6300
440.3,8950
440.4,1000
440.4,2500
440.4,2850
440.4,6800
440.4,8300
440.5,1300
440.6,4450
440.8,6450
440.8,9100
440.8,9550
440.9,500
440.9,4600
440.9,8000
440.9,9800
441,8350
441.7,900
442.1,9850
442.4,9500
442.9,2400
443,5700
444.1,1100
444.3,5250
444.4,50
444.5,8150
444.6,2200
444.6,7450
445,6900
445.1,9050
445.4,3700
445.7,7700
445.8,100
445.8,2000
445.8,5950
445.9,4850
446.1,5150
446.3,9750
446.4,7650
446.4,8600
446.5,5350
446.6,4050
446.6,6650
446.7,600
446.8,4550
446.9,1050
446.9,3050
447.1,6100
447.1,8050
447.3,4000
447.5,7550
447.8,150
447.8,7800
447.9,350
447.9,7600
448.4,4950
448.5,7900
448.6,6600
448.7,450
448.7,2050
448.7,8250
448.8,200
448.8,6300
448.9,6850
448.9,8700
449.1,5450
449.2,4200
449.2,6050
449.4,850
449.4,3100
449.4,3750
449.4,4750
449.5,5650
449.6,7000
449.7,1800
449.7,3200
449.8,4900
450,550
450,2300
450.1,3550
450.1,5000
450.1,5750
450.3,1600
450.3,1750
450.4,4250
450.6,2800
450.7,1650
450.7,2900
450.7,8100
450.8,3900
450.8,7250
451,2850
451.4,7050
451.6,8800
451.7,3650
452.5,8550
452.9,100
452.9,4400
453,2750
453.1,3450
453.7,5050
453.7,8750
453.7,9700
453.8,750
453.9,5100
454.2,9800
454.3,3300
454.5,6500
454.7,4800
454.8,250
454.8,1300
454.8,1350
454.8,4300
454.8,4350
454.8,4650
454.8,5350
454.9,7300
454.9,9050
455,2550
455,4100
455.2,8350
455.3,5200
455.4,0
455.5,8450
455.7,3700
456.4,6800
456.4,7600
456.4,8000
456.4,9500
456.5,8200
456.6,5400
456.6,6750
456.8,1400
456.9,1700
456.9,7400
457.2,5650
457.3,1000
457.5,9100
457.6,8900
457.7,900
457.7,5700
457.8,8600
458,7850
458,7950
458.1,3150
458.1,4500
458.2,6350
458.3,2950
458.4,1850
458.7,8300
458.7,9150
458.8,5800
459.1,1800
459.4,1950
459.4,7000
459.5,4550
459.5,5500
459.5,7450
459.5,9300
459.7,1450
459.7,2500
460.3,8400
460.5,4950
460.6,5750
460.6,7250
460.7,4450
460.7,7650
460.7,9400
460.9,9250
461,8150
461.6,1900
461.9,5000
462.3,9450
462.6,5250
462.9,5450
463.1,7550
463.2,1250
463.2,4600
463.5,850
463.6,4750
463.8,3100
463.8,8750
464.1,9750
464.2,50
464.2,1750
464.2,8850
464.3,2200
464.4,550
464.4,6200
464.5,500
464.5,4000
464.5,9800
464.6,2800
464.7,3550
464.7,6450
465,5350
465.1,2400
465.3,650
465.5,100
465.5,4200
465.7,1150
465.7,2650
465.7,6700
466,3700
466,7900
466.1,5950
466.2,8550
466.3,5100
466.4,5650
466.5,2000
466.5,3750
466.5,9050
466.5,9850
466.6,350
466.8,3650
466.9,2450
467.1,4250
467.1,5800
467.1,8050
467.2,2850
467.3,9950
467.5,8800
467.7,2050
467.7,6300
468.1,5850
468.1,8250
468.4,9500
468.5,3400
468.6,2150
468.7,6900
468.7,7050
468.8,1100
468.8,6500
468.8,7200
468.8,7800
469.1,8500
469.3,7750
469.6,3900
469.6,4300
469.9,4350
469.9,7250
470,2950
470,5200
470.2,2350
470.2,3600
470.2,6550
470.4,450
470.6,4500
470.6,8400
470.7,6750
470.8,4100
471,6100
471,6600
471.2,8600
471.5,7700
471.6,5150
471.7,7850
471.8,5650
471.8,8750
472.1,2750
472.2,3200
472.3,150
472.4,1300
472.4,1750
472.5,2400
472.6,4950
474.1,8950
474.3,7000
474.3,7600
474.7,5350
474.9,1800
474.9,9600
475,1000
475.1,3050
475.1,8150
475.2,1050
475.2,3100
475.2,6950
475.2,8700
475.4,800
475.4,9800
475.5,4850
475.8,5900
475.9,4700
476.1,2900
476.1,8000
476.1,8550
476.3,1250
476.4,7650
476.7,3300
476.7,9100
477,6450
477.2,200
477.2,900
477.9,3650
478.1,9050
478.3,1650
478.5,9450
478.6,550
478.7,7300
479.1,2950
479.1,5750
479.2,4050
479.2,8350
479.5,8450
479.6,2800
479.9,1600
480.2,5250
480.3,8100
480.5,7250
480.6,7950
480.6,8800
481.2,6300
481.5,5600
481.6,1150
481.7,1400
481.7,6850
481.7,8600
481.8,3000
481.9,6700
482,1750
482,3400
482,3700
482,4400
482.1,2200
482.1,5050
482.1,5800
482.1,6650
482.1,7900
482.2,8400
482.6,1950
482.6,5950
482.7,1800
482.8,7450
482.9,4000
483.5,3750
483.5,8300
483.6,5000
484,5350
484,7050
484.1,5500
484.2,4450
484.6,150
484.6,9300
484.8,8900
484.9,4950
485,4800
485,5100
485.2,2050
485.2,5700
485.3,4650
485.4,1700
485.4,7750
485.5,4550
485.5,7650
485.6,1050
485.6,2850
485.6,4300
485.6,6750
485.7,3850
485.8,750
485.8,2300
486,4250
486.1,8700
486.2,8150
486.3,50
486.3,100
486.3,2400
486.3,7550
486.3,8750
486.5,850
486.8,1000
486.8,9700
487,5650
487,8050
487,8850
487,9050
487,9450
487.1,4500
487.1,6150
487.1,7600
487.2,8500
487.2,9750
487.3,8550
487.4,1250
487.5,1300
487.6,7850
488,5200
488.3,3600
488.6,200
488.6,3550
488.6,4350
488.6,5850
488.9,1450
488.9,2750
489,500
489.5,3900
489.9,2500
489.9,9150
490,0
490,2550
490,4600
490.1,650
490.4,3200
490.4,4200
490.4,8350
490.6,7000
490.7,7250
490.9,7950
491,5150
491,6600
491,8000
491,8250
491.1,5400
491.1,9800
491.6,6800
491.9,550
491.9,6300
491.9,8800
492,3650
492,5950
492.1,8200
492.2,1750
492.5,600
492.6,2700
492.6,7300
492.7,8750
493.1,3700
493.2,6900
493.7,3100
494.6,1400
494.7,5100
494.7,5650
494.8,350
494.8,1900
494.8,5800
495.2,2800
495.2,3750
495.2,5350
495.3,1300
495.3,6200
495.3,8600
495.5,4550
495.6,7200
495.7,7050
495.8,7600
495.9,3300
496,4150
496,7650
496,9850
496.3,1050
496.3,4400
496.3,5000
496.3,5450
496.7,6550
496.9,6500
497.4,850
497.4,3450
497.5,6100
497.5,9100
497.5,9500
497.6,900
497.6,8400
497.8,1950
497.8,4800
498,2100
498.1,1250
498.1,7450
498.3,1800
498.8,6950
498.9,8550
499.1,3050
499.2,4450
499.3,2650
499.3,4500
499.5,9250
499.6,4300
499.6,4950
499.7,7900
499.7,9550
499.8,2950
499.8,6450
499.9,9700
500,2000
500.1,8300
500.1,9050
500.3,7250
500.5,450
500.5,3550
500.6,1600
500.7,5250
500.7,9300
501,8350
501.1,3600
501.5,1700
501.6,1150
501.7,7550
501.7,9950
501.8,6650
502,3400
502.3,5700
502.7,7300
502.7,9600
502.9,7850
503,9450
503.4,1000
503.5,100
503.6,750
503.7,150
503.7,8700
503.8,1450
503.8,5600
503.8,8000
503.9,50
504.1,1350
504.2,200
504.5,7950
504.6,5750
